"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","15020.02","13254","19630.08","20112.81","19213.27","18222.6","16128.38","17111.22","16211.62","18830.57","16942.9","16634.58","15594.08","14781.91","15366.16","22366.55","19347.32","18647.16","16204.69","16511.65","16289.56","19216.42","15144.02","16440.57","14243.57"
"Max (BQML) Value","7478.67","7416.42","10904.78","11122.68","9535.12","10780.26","8972.85","8070.12","8225.76","9846.4","8754.95","9348.34","8225.76","8941.72","8412.54","10593.49","10811.39","9472.86","8288.02","9721.89","8848.34","10219.95","8537.05","10188.82","8443.67"
"Mean (BQML) Value","5998.45","5288.14","7852.62","8047.64","7658.52","7270.53","6450.3","6810.93","6463.57","7433.62","6715.28","6630.63","6177.76","5860.16","6071.71","8875.4","7719.27","7425.81","6427.24","6553.63","6497.74","7529.31","6020.77","6528.5","5666.8"
"Standard Deviation (BQML) Value","427.21","604.9","726.85","861.71","872.05","1191.74","1106.05","589.09","597.41","1106.74","793.41","735.19","709.99","1264.27","914.66","815.26","814.62","1158.8","779.66","1297.2","860.54","1155.68","782.15","1250.88","759.08"
"Total (BQML) Value","1008939.73","890310.78","1318611.23","1351037.74","1290612.97","1224066.39","1083391.7","1149411.83","1088982.98","1264905.46","1138105.12","1117394.16","1047500.78","992944.79","1032190.61","1502428.27","1299616.96","1252585.48","1088517.65","1109136.9","1094218.72","1290824.25","1017268.81","1104361.89","956782.81"
"Volume (ml) Value","2.5","2.51","2.5","2.5","2.51","2.51","2.5","2.51","2.51","2.53","2.52","2.51","2.52","2.52","2.53","2.52","2.51","2.51","2.52","2.52","2.51","2.55","2.52","2.52","2.51"
