"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","180711.93","179223.1","153331.5","188122","165001.73","174048.17","173546.66","172167.48","198800.44","158231.21","192622.93","175983.21","160106.59","198744.32","206583.63","169973.04","149739.5","165411.21","186194.37","208229.85","210513.87","173683.73","153670.25","185547.96","208710.72"
"Max (BQML) Value","8163.8","7806.01","6190.24","7686.75","6579.07","7507.04","7057.76","7327.33","8044.54","6848.64","9062.36","8374.55","6788.19","8403.96","8851.61","7147.61","6369.95","6788.19","7985.72","8851.61","8822.2","7356.73","6698.34","7774.97","8732.34"
"Mean (BQML) Value","6608.61","6564.31","5612.93","6891","6035.01","6366.72","6343.95","6435.73","7275.02","5784.48","7375.54","6746.4","5992.89","7430.01","7726.53","6350.17","5736.02","6338.81","7138.18","7987.15","7694.61","6664.18","5888.2","7114.21","7992.82"
"Standard Deviation (BQML) Value","534.81","525.31","220.03","320.88","271.11","372.97","284.75","622.26","404.46","343.19","778.07","521.7","248.7","431.3","380.32","475.32","217.9","184.98","366.09","298.71","572.52","249.26","309.65","305.49","343.86"
"Total (BQML) Value","12138959.84","12038950.92","10299734.94","12636716.7","11083659.33","11691335.66","11657647.37","11565004.14","13354019.58","10628862.69","12939057.4","11821317.75","10754838.01","13350249.44","13876839.6","11417596.74","10058449.27","11111164.82","12507232.07","13987420.67","14140845.33","11666854.64","10322489.42","12463810.43","14019722.26"
"Volume (ml) Value","27.34","27.3","27.32","27.3","27.34","27.34","27.36","26.75","27.33","27.35","26.12","26.09","26.72","26.75","26.74","26.77","26.11","26.1","26.08","26.07","27.36","26.06","26.1","26.08","26.11"
