"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","14696.75","12670.45","20551.67","20367.27","19439.43","17629.58","17180.76","17993.43","15228.2","21732.74","15710.06","17072.79","15988.97","15743.89","15079.46","22640.09","19047.42","19983.64","15274.27","15538.9","14936.27","22524.58","14425.8","16950.81","13386.33"
"Max (BQML) Value","9070.94","11515.55","18636.38","17059.04","14396.34","20835.01","14551.03","11393.83","9040.51","16346.45","11424.26","13158.82","13280.54","16161.33","14457.2","15075.96","21144.39","13714.18","12012.59","14302.51","12476.66","19257.67","9783.53","19102.98","14551.03"
"Mean (BQML) Value","5869.35","5055.31","8221.28","8149.45","7748.66","7033.92","6871.18","7162.08","6071.48","8579.3","6226.64","6805.31","6334.2","6241.53","5958.43","8983.95","7599.62","7958.03","6058.21","6167.54","5957.92","8825.5","5735.23","6731.12","5325.75"
"Standard Deviation (BQML) Value","914.89","1360.58","1846.56","2146.05","2152.54","2710.24","2536.39","1686.39","955.6","2769.2","1890.35","1581.96","2266.68","2936.64","1626.35","1951.14","2422.2","2435.08","1698.72","2824.84","1753.95","3479.53","1264.79","3154.85","1916.13"
"Total (BQML) Value","987224.28","851112","1380516.73","1368130.35","1305804.62","1184231.42","1154082.85","1208672.47","1022923.61","1459853.32","1055291.55","1146830.03","1074026.82","1057564.39","1012932.55","1520802.43","1279471.8","1342360.71","1026018.44","1043794.39","1003314.04","1513043.39","969024.29","1138636.44","899199.63"
"Volume (ml) Value","2.5","2.51","2.5","2.5","2.51","2.51","2.5","2.51","2.51","2.53","2.52","2.51","2.52","2.52","2.53","2.52","2.51","2.51","2.52","2.52","2.51","2.55","2.52","2.52","2.51"
