"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","14685.65","13188.04","20308.21","20852.53","18887.97","17059.01","17109.17","17889.91","15606.97","22261.72","15394.38","16777.02","16067.09","17186.53","14581.41","22201.03","19537","20084.94","15319.44","15844.45","15070.37","23025.14","15270.9","17401.75","13471.86"
"Max (BQML) Value","8226.48","12984.18","18691.88","19613.64","17341.34","19706.07","16360.53","12984.18","8994.19","16820.13","13197.29","13474.59","14578.64","17097.42","18999.99","17803.51","24923.37","14457.97","12247.29","17464.59","13443.78","20994.99","9851.75","21701.07","15407.97"
"Mean (BQML) Value","5848.23","5248.11","8137.46","8321.81","7544.96","6811.13","6829.53","7124.25","6204.82","8831.72","6120.3","6695.36","6326.35","6787.81","5786.13","8815.97","7782.01","7990.79","6091.95","6266.6","6017.13","9080.95","6025.56","6880.9","5318.2"
"Standard Deviation (BQML) Value","801.95","1518.3","1993.29","2633.88","2496.3","2626.31","2778.99","1940.22","872.45","2911.79","1957.37","1704.47","2557.63","3198.51","1806.91","2323.51","2836.22","2583.79","1665.86","3115.53","1779.29","3676.4","1203.7","3596.44","2036.3"
"Total (BQML) Value","986479.19","885880.37","1364163.21","1400726.99","1268761.29","1145904.74","1149273.77","1201718.41","1048366.94","1495386.45","1034086.52","1126962.23","1079274.58","1154470.32","979476.65","1491309.6","1312358.46","1349165.4","1029052.64","1064319.28","1012321.52","1546667.6","1025791.93","1168927.28","904944.95"
"Volume (ml) Value","2.51","2.51","2.5","2.51","2.5","2.5","2.51","2.51","2.52","2.52","2.52","2.51","2.54","2.53","2.52","2.52","2.51","2.51","2.51","2.53","2.5","2.54","2.53","2.53","2.53"
