"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2845.27","3761.23","3587.38","3831.19","3089.02","3254.43","3986.47","2940.24","3508.1","3172.56","3823.22","3516.54","3590.71","3138.7","3418.61","3001.4","3558.96","3393.18","3859.93","3759.68","3495.94","3524.51","3315.3","3270.11","3299.55"
"Max (BQML) Value","6273.9","7887.55","7673.98","8497.24","6638.98","6974.85","9013.82","6790.49","7613.74","7035.09","7796.28","7248.66","7491.44","6516.68","7217.63","6425.41","7705.01","6790.49","8526.44","7918.58","7277.87","7277.87","7066.12","6730.25","6699.22"
"Mean (BQML) Value","5715.48","7555.42","7258.28","7836.57","6257.5","6568.79","8184.08","5920.41","7046.94","6418.98","7439.65","6898.85","7136.06","6079.47","6810.14","5964.89","7089.75","6534.7","7608.07","7507.39","6802.8","6955.1","6399.38","6400.44","6361.68"
"Standard Deviation (BQML) Value","232.07","226.9","208.52","243.73","152.28","122.35","213.65","297.52","236.56","309.72","147.13","247.71","156.34","134.55","143.04","213.5","289.55","178.85","339.97","234.48","180.7","169.21","270.18","147.91","190.9"
"Total (BQML) Value","191125.62","252653.13","240974.81","257352.81","207498.65","218609.49","267782.99","197504.95","235649.83","213110.22","256816.87","236216.49","241198.66","210836.15","229637.91","201613.27","239066.24","227930.34","259282.89","252548.72","234832.55","236751.56","222698.54","219663.05","221640.82"
"Volume (ml) Value","0.5","0.5","0.49","0.49","0.49","0.5","0.49","0.5","0.5","0.49","0.51","0.51","0.5","0.52","0.5","0.5","0.5","0.52","0.51","0.5","0.51","0.51","0.52","0.51","0.52"
