"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","152295.26","208194.21","178284.35","213333.16","188903.93","191000.52","165900.78","188246.68","155169.98","176690.94","165445.24","193539.7","205876.35","170823.06","166199.77","158519.62","148661.25","167238.09","160235.71","150824.74","170599.02","179217.98","193067.32","169156.69","201285.76"
"Max (BQML) Value","6283.55","8899.21","8477.65","8778.05","7966.47","9138.2","6794.73","7755.69","6733.33","7365.66","7154.88","8447.78","8899.21","7305.92","7455.29","6824.61","6222.14","7065.26","6643.7","6914.23","7755.69","7636.19","8056.09","8085.96","8807.93"
"Mean (BQML) Value","5738.36","8002.97","6750.02","8041.83","7116.47","7366.49","6339.19","7088.53","5931.19","6691.2","6388.07","7447.83","7767.37","6444.43","6361.19","6028.76","5606.34","6365.53","6046.64","5795.3","6490.66","6855.39","7278.05","6569.74","7702.67"
"Standard Deviation (BQML) Value","211.72","294.21","547.11","336.35","351.75","789.99","187.01","298.7","301.88","253.11","476.59","429.43","393.63","596.44","369.32","258.92","218.85","284.67","276.64","345.91","507.18","300.88","411.81","526.53","584.02"
"Total (BQML) Value","10230127.13","13985026.98","11975892.45","14330225.62","12689240.93","12830075.51","11144050.93","12645091.74","10423230.81","11868857.84","11113451.14","13000639.39","13829329.5","11474695.46","11164135.08","10648236.65","9986020.36","11233881.79","10763511","10131348.24","11459645.64","12038606.65","12968908.6","11362759.92","13520965.53"
"Volume (ml) Value","26.54","26.01","26.41","26.53","26.54","25.93","26.17","26.56","26.16","26.41","25.9","25.99","26.51","26.51","26.13","26.29","26.52","26.27","26.5","26.03","26.28","26.14","26.53","25.75","26.13"
