"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","176498.74","176927.87","152650.21","185809.49","164427.12","172455.62","174945.23","176133.83","201450.92","159148.99","188660.73","171441.6","162207.33","199549.96","209681.91","172464.16","148743.84","164235.03","184807.69","208042.64","213141.93","176280.92","155748.29","181972.31","211120.31"
"Max (BQML) Value","8588.5","7978.82","6547.71","8252.63","6912.79","7796.28","7491.44","7827.31","8557.47","7613.74","9837.08","8862.32","7369.14","8893.35","9409.94","7553.5","6638.98","7004.06","8314.7","9472","9289.46","8040.89","7186.6","8405.96","9349.7"
"Mean (BQML) Value","6452.57","6476.57","5588.36","6800.36","6009.28","6312.59","6399.26","6586.49","7361.58","5818.79","7225.64","6574.7","6069.09","7462.29","7841.88","6439.65","5697.88","6285.27","7089.06","7980.7","7793.89","6761.98","5965.38","6982.21","8088.97"
"Standard Deviation (BQML) Value","675.11","620.15","336.69","472.62","417.89","459.95","393.01","628.5","567.39","494.02","1016.34","690.21","414.76","648.68","512.71","657.67","342.22","275.01","475.9","460.82","708.5","401.02","461.2","559.71","520.43"
"Total (BQML) Value","11855947.31","11884773.65","10253970.64","12481378.7","11045060.73","11584358.98","11751593.46","11831435.37","13532060.09","10690512.91","12672904.87","11516244.01","10895950.49","13404366.74","14084959.93","11584932.81","9991568.25","11032157.35","12414084.4","13974845.35","14317379.77","11841315.7","10462078.1","12223623.88","14181581.72"
"Volume (ml) Value","27.35","27.32","27.32","27.32","27.36","27.32","27.34","26.74","27.37","27.35","26.11","26.08","26.73","26.74","26.74","26.78","26.11","26.13","26.07","26.07","27.35","26.07","26.11","26.06","26.1"
