"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","16337.4","14399.42","17700.75","20553.16","19027.18","17479.43","14864.2","16303.67","16937.82","17666.11","17478.85","16646.69","15539.86","15561.28","15057.07","21670","19962.31","16794.65","16434.85","18062.09","18009.76","17693.47","15681.77","16004.55","14472.22"
"Max (BQML) Value","7042.61","6491.92","7898.63","9430.74","8849.15","7745.96","6521","6980.82","7409.73","7531.5","7593.3","7500.61","6949.92","6919.02","6766.36","9552.51","8694.67","7500.61","7011.71","8113.09","8022.21","7807.76","7347.94","7287.97","6582.8"
"Mean (BQML) Value","6526.12","5745.14","7080.83","8196.49","7600.57","6975.67","5930.58","6491.03","6759.53","6995.32","6930.97","6637.04","6151.93","6172.05","5943.99","8580.75","7940.12","6683.33","6524.69","7196.23","7187.32","6965.09","6209.57","6368.92","5729.27"
"Standard Deviation (BQML) Value","161.49","166.1","243.4","433.59","467.61","360.44","322.12","205.77","260.47","332.18","180.56","228.43","319.94","446.73","351.15","487.5","301.09","419.63","209.35","414.47","322.79","397.79","378.63","406.56","287.38"
"Total (BQML) Value","1097431.95","967251.79","1189012.49","1380617.31","1278112.48","1174145.34","998473.04","1095165.97","1137763.64","1186685.48","1174106.77","1118208.01","1043858.93","1045297.69","1011428.55","1455638.43","1340928.15","1128146.61","1103977.87","1213284.37","1209769.59","1188522.93","1053391.51","1075073.35","972142.54"
"Volume (ml) Value","2.5","2.51","2.5","2.51","2.5","2.51","2.51","2.51","2.51","2.53","2.52","2.51","2.53","2.52","2.53","2.53","2.51","2.51","2.52","2.51","2.51","2.54","2.53","2.51","2.53"
