"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","16477.93","14427.75","17624.7","20255.42","18683.94","17229.05","14918.16","16364.45","17154.62","17755.78","17509.02","16651.94","15638","15031.02","15220.4","21520.62","19805.2","16540.6","16433.29","18500.46","18443.1","17738.77","15309.68","15641.64","14359.72"
"Max (BQML) Value","7203","6471.2","7723.1","9371.02","8730.46","7723.1","6502.23","6960.28","7569.81","7538.79","7509.59","7509.59","7082.55","6806.99","6653.69","9371.02","8608.19","7418.34","6960.28","8332.63","8119.11","7845.37","7142.78","7173.8","6531.42"
"Mean (BQML) Value","6580.69","5741.44","7063.86","8077.75","7458.14","6875.75","5947.87","6505.97","6846.05","7019.24","6924.95","6643.86","6193.7","5974.43","6000","8539.72","7901.96","6599.44","6541.08","7343.01","7356.76","6996.04","6070.82","6203.92","5695.47"
"Standard Deviation (BQML) Value","180.15","163.82","210.44","415.24","467","468.44","304.8","170.48","281.55","296.64","168","258.89","339.95","449.13","331.51","445.73","265.76","454.7","207.76","419.4","316.56","395.59","350.53","411.81","275.06"
"Total (BQML) Value","1106871.72","969154.81","1183903.57","1360617.03","1255056.32","1157326.98","1002097.32","1099248.89","1152327.27","1192708.8","1176133.04","1118560.49","1050450.89","1009678.7","1022399.5","1445604.42","1330374.72","1111081.22","1103872.84","1242731.22","1238878.43","1191566.12","1028397.04","1050695.96","964585.25"
"Volume (ml) Value","2.5","2.51","2.5","2.51","2.51","2.51","2.51","2.52","2.51","2.53","2.53","2.51","2.52","2.52","2.54","2.52","2.51","2.51","2.51","2.52","2.51","2.54","2.52","2.52","2.52"
