"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","648873.14","796244.64","819787.13","751864.33","653211.67","652171.17","632483.11","663676.31","589181","715427.66","595997.06","636742.58","703480.18","828135.19","617108.34","776236.25","655663.83","662423.56","688666.68","679015.42","646112.81","801884.47","641531.47","613247.15","782875.59"
"Max (BQML) Value","12068.68","14915.04","16947.86","14946.58","12413.44","13538.11","13287.95","14320.12","11131.1","14570.28","12508.04","13851.33","15446.9","17134.96","12758.2","16571.57","14727.95","13882.87","12976.82","13664.24","12600.53","15165.2","11818.52","12600.53","14133.03"
"Mean (BQML) Value","6285.29","7731.71","7950.94","7302.08","6319.99","6322.2","6116.27","6419.24","5709.36","6918.2","5787.3","6169.29","6806.12","8026.02","5964.56","7565.34","6388.99","6419.14","6673.64","6620.76","6292.71","7817.26","6249.54","5975.43","7405.06"
"Standard Deviation (BQML) Value","1620.32","1674.65","1702.74","1650.53","1477.05","1499.56","1420.73","1678.67","1329.38","1769.45","1343.39","1460.21","1770.92","1897.76","1414.22","1716.5","1559.14","1381.51","1572.83","1718.7","1634.18","1701.69","1390.83","1522.81","1833.58"
"Total (BQML) Value","43586746.86","53486130.79","55067550.29","50504972.77","43878178.79","43808285.22","42485779.5","44581120.06","39577047.43","48057412.63","40034902.72","42771900.76","47254864.85","55628314.3","41453010.59","52142107.6","44042897.62","44496969.28","46259798.04","45611493.53","43401327.39","53864974.67","43093585.08","41193642.73","52588091.52"
"Volume (ml) Value","103.24","102.98","103.11","102.97","103.36","103.16","103.41","103.39","103.2","103.41","102.98","103.21","103.36","103.18","103.46","102.6","102.62","103.2","103.19","102.56","102.68","102.58","102.65","102.63","105.72"
