"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","15100.47","13287.94","19545.77","20201.33","19209.71","18292.2","16070.3","17002.58","16322.37","18796.56","17126.61","16531.27","15481.11","14668.38","15411.71","22442.91","19362.26","18615.11","16349.69","16841.29","16426.05","18932.23","15119.51","16328.8","14273.57"
"Max (BQML) Value","7701.61","7357.44","10256.36","10942.74","9540.48","10537.6","8791.17","8012.35","8730.2","9632.92","8698.73","9135.34","8106.75","8761.67","8386.03","10506.13","10350.76","9353.65","8230.66","9603.42","8917.04","9977.09","8480.43","9727.32","8293.59"
"Mean (BQML) Value","6040.64","5294.13","7826.35","8083.06","7669.84","7300.03","6425.54","6766.08","6521.66","7401.06","6776.89","6594.15","6144.6","5841.35","6083.98","8912.02","7723.4","7421.85","6490.88","6671.85","6550.62","7438.78","6011.03","6481.06","5689.52"
"Standard Deviation (BQML) Value","438.85","573.79","673.05","830.41","810.22","1145.11","1032.14","566.81","601.94","1039.24","747.38","685.5","678.28","1206.72","866.1","750.98","755.54","1075.28","766.98","1202.65","853.54","1108.33","758.92","1167.9","737.06"
"Total (BQML) Value","1014343.64","892590.55","1312947.67","1356983.38","1290373.77","1228741.75","1079490.07","1142113.82","1096422.08","1262620.76","1150445.53","1110454.68","1039912.12","985318.93","1035250.7","1507557.55","1300620.95","1250432.56","1098257.54","1131279.56","1103387.03","1271734.21","1015622.93","1096854.52","958798.41"
"Volume (ml) Value","2.5","2.51","2.5","2.5","2.5","2.51","2.5","2.51","2.5","2.54","2.53","2.51","2.52","2.51","2.53","2.52","2.51","2.51","2.52","2.52","2.51","2.55","2.52","2.52","2.51"
