"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","393253.97","307394.09","336758.56","341771.76","370075.5","312214.62","288561.55","315283.05","333700.86","297628.08","295737.6","344832.53","417759.97","298139.63","402525.2","352508.42","324353.94","333153.06","353672.42","330824.06","399372.96","323582.86","317229.28","314974.33","322232.05"
"Max (BQML) Value","14031.34","9519.66","10391.13","10920.65","11137.54","11106.27","9083.93","10949.96","11168.8","10516.18","10733.07","11821.42","13689.4","10297.34","12661.62","11385.69","10639.28","11852.68","12040.26","10297.34","11946.47","10080.45","11200.06","9738.51","10949.96"
"Mean (BQML) Value","7824.29","6046.37","6680.06","6718.79","7391.58","6230.43","5717.05","6370.16","6671.25","6012.3","5916.81","6825.94","8207.33","5971.77","7928.81","7046.41","6405.7","6642.2","7085.45","6558.46","7877.99","6438.32","6228.59","6238.51","6373.91"
"Standard Deviation (BQML) Value","1572.86","929.75","1230.56","1099.32","1161.39","1214.15","1045.03","1221.92","1112.27","1184.46","1114.58","1332.85","1342.51","1290.83","1232.08","1245.33","1158.12","1151.69","1400.06","1002.96","1177.42","1181.07","920.4","1065.09","1093.35"
"Total (BQML) Value","26416043.52","20648579.13","22621078.26","22957830.14","24859076.31","20972388.77","19383541.37","21178503.87","22415683.26","19992567.31","19865577.99","23163430.89","28062184.73","20026929.57","27038819.74","23679043.47","21787822.9","22378886.09","23757232.72","22222439.94","26827074.38","21736026.91","21309238.21","21157766.2","21645288.98"
"Volume (ml) Value","50.26","50.84","50.41","50.87","50.07","50.11","50.47","49.49","50.02","49.5","49.98","50.52","50.9","49.92","50.77","50.03","50.64","50.16","49.92","50.44","50.69","50.26","50.93","50.49","50.55"
