"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","652639.53","800289.33","820052.27","754761.22","654595.69","648700.23","634459.64","664504.64","592475.86","715201.9","594946.05","634833.73","701945.2","834804.97","618783.87","778391.16","654115.64","660615.62","689595.63","678007.26","648675.34","803719.09","635395.3","613672.19","787317.26"
"Max (BQML) Value","10319.3","12783.58","14030.47","11784.49","10350.76","10881.77","10787.37","10881.77","9509.01","11692.06","10663.47","11129.58","12876.01","13375.56","10132.46","13436.52","12221.1","11098.11","11505.22","10724.44","11098.11","12720.64","10008.56","10163.93","11910.36"
"Mean (BQML) Value","6320.61","7774.54","7949.97","7330.81","6332.25","6287.24","6137.29","6427.11","5740.89","6915.66","5776.02","6151.5","6790.09","8090.1","5981.07","7588.1","6375.61","6402.36","6683.88","6608.71","6318.66","7834.32","6187.25","5977.28","7447.75"
"Standard Deviation (BQML) Value","1291.62","1261.4","1190.14","1187.18","1081.48","1078.83","1095.16","1271.17","1023.26","1275.03","976.62","1090.25","1274.91","1475.97","1037.49","1260.1","1147.71","995.63","1149.31","1216.71","1300.97","1252.04","1032.42","1126.91","1454.12"
"Total (BQML) Value","43839746.62","53757824.43","55085360.54","50699565.49","43971147.39","43575132.09","42618549.14","44636761.65","39798373.03","48042247.66","39964302.79","42643677.74","47151755.46","56076343.33","41565560.97","52286859.33","43938901.18","44375524.5","46322198.04","45543772.33","43573460.23","53988211.79","42681399.77","41222193.86","52886451.95"
"Volume (ml) Value","103.26","102.94","103.15","102.96","103.37","103.18","103.38","103.39","103.2","103.42","103","103.2","103.38","103.19","103.46","102.58","102.6","103.18","103.17","102.59","102.66","102.59","102.69","102.67","105.71"
