"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","154946.47","185597.68","152329.11","186044.84","176088.5","166819.27","177206.32","188729.72","188525.42","181958.91","166926.93","150487.41","173396.69","178782.68","183550.35","186611.82","142749.66","162087.82","196532.07","182580.99","203168.78","195363.17","178814.1","181796.8","195484.75"
"Max (BQML) Value","15938.86","21104.63","16760.69","31321.32","17495.74","28062.09","17817.32","22513.48","19989.29","16908.72","21193.96","19460.98","14971.55","19843.81","24011.65","17965.35","18434.97","16701.98","22454.78","21691.65","21045.93","21370.07","19961.22","23687.52","21017.86"
"Mean (BQML) Value","5662.43","6796.16","5574.17","6813.28","6443.04","6102.68","6478.86","7053.89","6894.05","6656.24","6394.7","5771.64","6488.75","6684.79","6868.57","6973.34","5466.02","6206.07","7533.64","7004.13","7422.9","7490.88","6852.89","6972.61","7491.27"
"Standard Deviation (BQML) Value","2150.83","2322.92","2058.67","2212.75","2470.91","2814.43","2226.51","2982.23","2681.67","1926.35","2683.76","1994.69","2370.97","2953.59","2431.76","2490.05","1844.57","2213.86","2609.14","2962.97","2611.87","2532.39","2938.16","2402.28","3177.74"
"Total (BQML) Value","10408217.18","12467150.72","10232401.21","12497187.63","11828390.63","11205748.51","11903477.86","12677538.77","12663815.28","12222723.51","11212980.61","10108689.1","11647573.69","12009366.9","12329625.31","12535273.07","9588921.03","10887922.9","13201646.21","12264510.73","13647454.03","13123127.78","12011476.85","12211834.05","13131294.82"
"Volume (ml) Value","27.36","27.31","27.33","27.31","27.33","27.34","27.35","26.76","27.35","27.34","26.1","26.07","26.72","26.74","26.72","26.76","26.12","26.12","26.09","26.07","27.37","26.08","26.09","26.07","26.1"
