"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","637455.39","775177.07","802526.67","731944.98","663584.16","656022.84","638861.51","653408.65","581956.77","730025.12","604231.36","641471.5","717600.05","809219.02","624662.32","751278.16","671229.38","671812.18","694867.53","692519.78","636580.14","774963.32","645207.49","622044.02","767949.91"
"Max (BQML) Value","26230.96","25520.64","27966.16","28864.2","19201.37","24094.94","18366.74","33696.89","20099.41","25860.58","16073.44","20997.45","22113.66","33387.39","18488.51","26758.62","20408.9","20563.65","19789.91","26479.57","22019.8","26728.18","19696.05","19386.55","28306.1"
"Mean (BQML) Value","6174.05","7530.97","7781.82","7110.31","6418.94","6359.72","6179.4","6319.64","5639.48","7059.36","5865.05","6215.46","6942.96","7844","6037.96","7321.54","6542.91","6510.46","6737.23","6751.03","6200.66","7554.16","6282.95","6059.67","7263.39"
"Standard Deviation (BQML) Value","2429.23","2651.72","2851.87","2749.97","2247.09","2358.76","1932.59","2630.24","1975.13","2666.67","1967.9","2210.59","2631.62","2848.12","2117.55","2749.33","2333.09","2124.16","2306.4","2706.88","2257.38","2867.58","2121.48","2277.73","2767.76"
"Total (BQML) Value","42819782.46","52070959.13","53908113.6","49166930.69","44574929.82","44067013.53","42914236","43891410.68","39091774.41","49037967.52","40588024.84","43089556.5","48203338.6","54357658.19","41960433.68","50465598.13","45088482.28","45127630.31","46676327.62","46518622.29","42760989.2","52056600.58","43340514.09","41784554.94","51585489.16"
"Volume (ml) Value","103.25","102.93","103.13","102.94","103.38","103.15","103.39","103.39","103.19","103.41","103.02","103.21","103.36","103.16","103.46","102.61","102.59","103.19","103.14","102.58","102.66","102.59","102.69","102.65","105.73"
