"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","655529.84","800277.15","817049.91","753975.43","654549.83","649867.68","631114.66","665204","593524.57","713586.67","595296.35","636179.54","699345.93","835267.94","617829.33","775816.7","654148.28","660217.43","686519.88","676337.01","651325.88","801326.81","636362.18","614532.54","789319.39"
"Max (BQML) Value","10500.11","13210.25","14114.93","12432.03","10468.98","11278.32","10967.04","11404.78","10219.95","12027.36","10842.52","11591.56","13116.86","14114.93","10531.23","13990.41","12463.16","11311.4","11498.17","12525.42","11311.4","13272.51","10126.56","10531.23","12276.39"
"Mean (BQML) Value","6350.18","7771.59","7926.08","7322.88","6332.5","6300.63","6104.72","6433.28","5752.81","6899.68","5778.46","6164.43","6765.46","8095.98","5971.12","7560.81","6375.33","6397.87","6652.99","6592.12","6342.42","7811.91","6198.54","5986.56","7465.68"
"Standard Deviation (BQML) Value","1344.39","1320.43","1265.14","1267.47","1123.05","1143.59","1095.12","1332.29","1086.32","1311.63","1021.75","1139.87","1316.78","1530.44","1096.28","1341.52","1211.13","1040.55","1169.21","1255.34","1358.16","1330.89","1070.61","1190.04","1500.59"
"Total (BQML) Value","44033896.92","53757006.03","54883682.84","50646781.25","43968067.3","43653553.02","42393856.47","44683739.72","39868817.99","47933747.67","39987833.69","42734079.64","46977155.12","56107441.98","41501441.21","52113925.01","43941093.58","44348776.39","46115590.84","45431576.79","43751504.49","53827515.04","42746348.25","41279985.89","53020941.17"
"Volume (ml) Value","103.23","102.97","103.08","102.96","103.36","103.14","103.38","103.4","103.17","103.42","103.02","103.2","103.37","103.17","103.47","102.61","102.61","103.19","103.19","102.6","102.69","102.58","102.66","102.65","105.73"
