"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2710.17","4357.04","2910.42","3639.43","2895.12","2530.01","3646.97","2357.52","2586.72","3670.82","3881.91","3947.89","4087.83","3157.49","2944.19","2870.9","3464.5","4339.77","3612.75","3452.58","3131.65","3772.93","3193.73","2713.88","3904.35"
"Max (BQML) Value","9341.3","11903","7559.98","10217.11","7685.1","6779.6","8686.03","9748.46","9684.84","10185.3","11247.73","10153.49","9748.46","6904.72","8872.64","9466.42","10965.69","11154.42","9530.03","9559.72","8374.3","9247.99","8529.1","7123.14","9935.07"
"Mean (BQML) Value","5457.15","8836.81","5846.33","7462.51","5950.85","5070.06","7533.15","4769.93","5183.71","7490.28","7615.64","7781.45","8152.97","6115.86","5830.49","5725.86","6909.76","8386.52","7154.46","6749.72","6024.11","7384.58","6087.75","5238.5","7501.92"
"Standard Deviation (BQML) Value","1055.99","1640.46","848.57","713.1","474.87","558.8","587.9","1184.92","1209.12","1160.74","988.41","1439.88","602.08","430.34","702.34","1173.86","982.06","1386.34","923.35","1879.41","889","648.65","856.81","494.77","732.89"
"Total (BQML) Value","182050.46","292675.13","195501.42","244471.71","194473.77","169948.36","244977.88","158361.68","173758.02","246579.95","260759.55","265191.72","274591.89","212098.19","197770.31","192846.93","232720.73","291515.49","242679.28","231920.4","210362.07","253438.94","214532.4","182299.66","262267.12"
"Volume (ml) Value","0.5","0.49","0.5","0.49","0.49","0.5","0.48","0.49","0.5","0.49","0.51","0.51","0.5","0.52","0.5","0.5","0.5","0.52","0.5","0.51","0.52","0.51","0.52","0.52","0.52"
