"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","357245.51","299572.22","379148","320400.71","317743.55","322509.7","315830.57","404067.73","298818.19","401648.92","362743.24","331409.99","355517.02","296675.77","326831.34","419167.09","323403.76","328068.84","335950.62","362918.31","317359.27","336083.96","351431.77","405419.8","324118.51"
"Max (BQML) Value","9126.47","7692.08","8975.01","7600.83","9066.25","7905.6","7447.54","9584.53","7173.8","9493.29","8485.92","8088.09","8546.15","7325.27","8241.38","9951.34","7874.57","7723.1","7692.08","9706.8","7905.6","7723.1","8210.36","9248.75","7600.83"
"Mean (BQML) Value","6905.44","5790.1","7324.43","6194.24","6203.15","6287.79","6155.78","7875.04","5838.09","7764.37","7081.73","6472.51","6866.34","5729.04","6311.16","8183.38","6248.99","6390.16","6484.34","7081.78","6185.07","6555.4","6857.71","7914.71","6327.23"
"Standard Deviation (BQML) Value","768.78","505.13","500.26","393.87","704.84","346.24","481.58","696.88","534.87","676.13","608.52","550.36","517.46","428.59","604.22","652.01","530.61","600","592.55","812.21","464.28","415.11","440.99","504.03","380.7"
"Total (BQML) Value","23997247.72","20123160.76","25468503.51","21522272.92","21343783.06","21663940.02","21215282.82","27142436.41","20072510.43","26979957.43","24366546.69","22261798.91","23881140.17","19928597.34","21954237.18","28156705.39","21723996.44","22037363.61","22566806.32","24378306.97","21317969.93","22575763.53","23606721.59","27233259.02","21772008.44"
"Volume (ml) Value","51.73","51.74","51.76","51.73","51.22","51.29","51.31","51.31","51.18","51.73","51.22","51.2","51.78","51.78","51.79","51.22","51.75","51.34","51.81","51.25","51.31","51.27","51.25","51.22","51.23"
