"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","650161.22","790495.63","813190.56","747944.16","651006.66","653030.43","629297.95","661868.2","588185.02","713730.44","598102.79","638482.33","704256","823820.8","615199.97","768484.24","655217.25","661322.9","686160.39","676789.94","646817.36","794167.53","641874.35","615145.24","778752.41"
"Max (BQML) Value","15443.88","16035.1","18153.26","18589.23","13015.23","15443.88","13948.83","18246.84","13015.23","16441.29","12828.08","15411.98","15724.6","20924.31","14042.41","18993.3","15443.88","14820.77","13170.47","15847.95","14135.98","17032.51","12889.75","13638.34","16377.49"
"Mean (BQML) Value","6284.32","7662.07","7904.72","7247.53","6300.18","6339.16","6086.94","6400.68","5708.37","6905.53","5796.35","6182","6823.84","7999.02","5957.47","7509.18","6406.83","6418.96","6636.75","6619.36","6316.13","7760.59","6254.8","6010.07","7381.7"
"Standard Deviation (BQML) Value","1808.9","1910.84","1977.03","1953.66","1555.39","1650.63","1405.08","1918.97","1479.25","1868.41","1444.79","1622.68","1856.37","2130.22","1555.39","2005.51","1679.57","1476.65","1619.03","1849.97","1804.86","2011.01","1484.13","1672.64","2055.63"
"Total (BQML) Value","43673271.25","53099952.32","54624438.76","50241642.96","43730061.39","43866004.43","42271822.94","44459663.69","39510144.64","47943405.46","40176350.59","42888764.86","47306979.18","55338503.72","41324819.42","51621381.71","44012899.29","44423034.03","46091442.51","45462001.49","43448654.1","53346605.01","43116617.07","41321143.19","52311125.46"
"Volume (ml) Value","103.46","103.17","102.87","103.2","103.33","103.02","103.39","103.41","103.04","103.36","103.19","103.28","103.21","102.99","103.27","102.34","102.27","103.03","103.39","102.24","102.41","102.33","102.62","102.35","105.5"
