"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","339767.76","314574.12","366595.62","321808.67","301952.85","330323.28","342061.55","379309.43","316344.25","401037.07","364904.03","349788.23","356581.99","290309.43","317742.34","407310.22","337113.08","335875.51","366557.87","361940.71","329014.17","340345.4","342398.68","393560.61","334027.98"
"Max (BQML) Value","23113.23","16144.86","26243.1","41681.87","23480.39","19767.69","31185.66","29496.2","19274.72","33057.42","24001.61","21118.23","22006.61","21883.37","15716.07","39378.77","22620.26","29403.77","17834.32","27593.64","19644.45","17587.83","23264.72","32505.39","24248.1"
"Mean (BQML) Value","6577.75","6078.73","7091.81","6212.02","5890.63","6440.35","6663.56","7394.83","6175.25","7747.02","7124.33","6829.45","6884.93","5603.66","6138.54","7959.02","6509.55","6543.21","7076.65","7064.51","6406.27","6643.69","6683.85","7687.04","6514.02"
"Standard Deviation (BQML) Value","2651.97","2070.69","2829.11","3179.15","2359.64","2092.7","2629.18","2894.86","2487.51","3523.14","2715.96","2191.24","2319.98","2236.5","1601.52","3340.48","2476.26","2592.77","2523.94","3178.82","2272.23","2159.52","2253.35","3041.78","2649.83"
"Total (BQML) Value","22823215.53","21130882.86","24625322.66","21616849.34","20283074.61","22188800.97","22977296.21","25479347.55","21249788.04","26938857.47","24511693.49","23496320.35","23952677.18","19500951.29","21343702.02","27360243.9","22644892.6","22561761.34","24622787.23","24312638.21","22100864.5","22862016.88","22999942.01","26436641.38","22437657.1"
"Volume (ml) Value","51.65","51.75","51.69","51.8","51.26","51.29","51.33","51.29","51.23","51.77","51.22","51.22","51.79","51.81","51.76","51.18","51.79","51.33","51.8","51.23","51.36","51.23","51.23","51.2","51.28"
