"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2821.33","3674.36","3608.22","3891.72","3077.65","3265.53","3947.88","2966.34","3507.03","3157.57","3796.05","3414.93","3571.43","3120.45","3369.4","2939.2","3573.37","3371.76","3786.04","3776.86","3526.28","3566.82","3287.82","3296.39","3281.33"
"Max (BQML) Value","6180.06","7916.25","7610.73","8342.53","6820.38","6849.65","8646.23","6789.28","7672.93","6972.23","7793.68","7246.66","7429.61","6545.96","7215.55","6363.01","7764.41","6789.28","8311.43","7916.25","7275.93","7429.61","6972.23","6789.28","6666.7"
"Mean (BQML) Value","5667.38","7434.26","7282.89","7864.57","6295.22","6520.67","8144.68","5951.55","6986.3","6411.83","7438.51","6746.79","7106.16","6058.09","6825.47","5897.1","7084.82","6530.89","7453.68","7426.89","6775.47","7013.87","6310.08","6384.9","6304.83"
"Standard Deviation (BQML) Value","234.35","271.28","170.02","225.55","160.52","102.82","140.2","289.97","229.81","298.66","143.5","274.56","136.31","131.09","138.94","214.67","285.78","176.69","292.3","299.86","169.46","145.37","263.51","162.49","182.1"
"Total (BQML) Value","189517.05","246817.51","242374.65","261418.45","206735.02","219355.5","265190.66","199257.99","235577.98","212103.44","254992.06","229390.91","239903.88","209610.04","226332.5","197434.85","240033.63","226491.15","254319.47","253702.72","236870.49","239593.9","220852.77","221428.24","220416.91"
"Volume (ml) Value","0.5","0.49","0.5","0.49","0.49","0.5","0.48","0.5","0.5","0.49","0.51","0.51","0.5","0.52","0.49","0.5","0.5","0.52","0.51","0.51","0.52","0.51","0.52","0.52","0.52"
