"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","169388.11","170528.17","155547.63","172310.9","163341.63","176431.56","181704.31","173588.55","204081.49","165430.53","180167.31","163828.7","170130.28","198676.27","207181.58","178227.88","145853.87","166602.59","180684.94","200969.77","218982.54","180804.72","162017.24","166508.7","213489.77"
"Max (BQML) Value","11099.57","12318.84","9943.36","15320.77","10662.31","13569.64","11381.26","12850.69","12663.6","12508.04","15102.14","11068.03","10975.54","13851.33","13664.24","10975.54","10193.52","10380.62","13977.47","14351.66","13756.74","13882.87","12758.2","12100.21","15570.93"
"Mean (BQML) Value","6187.9","6244.21","5692.2","6312.8","5974.42","6455.31","6641.14","6488.42","7466","6053.33","6899.4","6281.03","6364.54","7428.96","7750.27","6658.42","5586.79","6382.42","6928.07","7710.79","8001.19","6934.56","6206.48","6389.32","8179.38"
"Standard Deviation (BQML) Value","1426.45","1449.25","1270.86","1352.04","1471.05","1595.6","1227.35","1774","1707.17","1312.12","2140.21","1482.46","1541.58","2065.1","1453.02","1653.17","1179.75","1283.41","1703.25","1892.13","1584.43","1505.7","1754.72","1413.57","1909.04"
"Total (BQML) Value","11378304.95","11454886.35","10448599.09","11574637.54","10972145.26","11851434.64","12205621.33","11660461.31","13708763.39","11112463.02","12102376.21","11004863.24","11428159.33","13345678.2","13917005.75","11972099.21","9797440.24","11191193.81","12137146.96","13499739.35","14709711.23","12145192.76","10883181.64","11184886.86","14340745.73"
"Volume (ml) Value","27.37","27.31","27.33","27.3","27.34","27.33","27.36","26.75","27.33","27.33","26.11","26.08","26.73","26.74","26.73","26.77","26.11","26.1","26.08","26.06","27.37","26.07","26.1","26.06","26.1"
