"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","307941.33","362250.3","347468.02","291902.54","287173.81","350477.6","311867.7","324209.27","291201.73","326966.46","392860.96","345079.31","320464.6","384289.24","321926.75","313636.39","320861.41","410769.77","352724.3","319658.77","305089.33","325954.39","312007.65","347127.1","398227.97"
"Max (BQML) Value","7065.26","8388.03","8326.62","6854.48","6914.23","7815.44","7214.63","7335.79","6703.45","7666.07","8988.83","8326.62","7335.79","8778.05","7154.88","7305.92","7335.79","9229.49","9048.58","7305.92","7035.39","7214.63","8237","7666.07","8807.93"
"Mean (BQML) Value","6227","7236.84","6894.86","5774.25","5741.1","6888.24","6219.82","6429.07","5831.27","6423.75","7726.84","6909.09","6393.93","7637.87","6361.95","6209.44","6302.33","8068.3","7078.87","6314.46","6073.09","6461.09","6290.82","6913.25","7852.45"
"Standard Deviation (BQML) Value","338.45","381.47","604.93","313.49","333.39","405.24","241.96","429.63","338.49","465.11","605.04","788.93","377.43","516.69","226.3","300.8","209.26","538.64","690.05","435.43","318.48","380.07","564.88","282.52","403.75"
"Total (BQML) Value","20685338.65","24333434.84","23340464.73","19607965.52","19290322.69","23542627.47","20949084.75","21778104.83","19560890.12","21963313.48","26389644","23180007.89","21526564.38","25813855.79","21624780.99","21067892.87","21553219.27","27592632.16","23693544.59","21472434.1","20493761.49","21895329.68","20958485.57","23317564.31","26750161.83"
"Volume (ml) Value","49.45","50.06","50.4","50.55","50.02","50.88","50.14","50.43","49.94","50.9","50.84","49.95","50.12","50.31","50.6","50.51","50.91","50.91","49.83","50.62","50.24","50.45","49.6","50.21","50.71"
