"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","14630.24","12979.23","20043.62","20761.05","19393.14","17683.3","16602.13","17261.1","16039.8","20290.59","16465.7","16534.11","15596.98","15432.37","15177.49","22857.54","19598.83","19571.32","15729.14","16059.33","15209.66","20219.58","15111.1","17099.96","14347.77"
"Max (BQML) Value","7969.61","7937.93","12281.73","12877.23","10125.67","12877.23","10501.55","8658.03","9720.22","11751.69","9781.46","10533.23","9532.28","10782.41","10376.96","12125.46","13189.77","10533.23","9219.74","10281.94","9219.74","12469.67","9095.15","12533.02","10064.43"
"Mean (BQML) Value","5831.69","5161.34","8042.95","8279.4","7739.4","7062.07","6627.14","6865.7","6393.55","8036.44","6532.31","6607.84","6148.45","6123.81","6021.24","9078.81","7806.64","7793.83","6254.87","6338.15","6069.86","7989.47","5962.51","6759.98","5665.31"
"Standard Deviation (BQML) Value","613.33","862.91","1128.3","1294.17","1214.15","1648.28","1555.22","907.3","825.7","1647.32","1167.56","963.2","1024.01","1841.22","1200.14","1077.12","1413.44","1392.55","1140.31","1767.76","1150.17","1796.65","1012.23","1900.81","1166.97"
"Total (BQML) Value","982757.05","871853.94","1346389.54","1394581.87","1302695.46","1187839.9","1115214.73","1159479.7","1077441.1","1362979.47","1106050.24","1110645.72","1047695.41","1036638.24","1019517.06","1535409.1","1316511.63","1314664","1056573.32","1078753.28","1021678.57","1358209.85","1015057.75","1148655.22","963782.8"
"Volume (ml) Value","2.51","2.51","2.49","2.51","2.51","2.5","2.51","2.51","2.51","2.52","2.52","2.5","2.54","2.52","2.52","2.52","2.51","2.51","2.51","2.53","2.51","2.53","2.53","2.53","2.53"
