"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","570990.1","797986.99","727335.4","762325.13","628527.45","676632.48","702597.56","774415.98","649255.33","746524.6","624698.02","598040.71","678964.91","810119.09","614442.78","622697.77","627720.04","631412.8","645518.55","602946.92","695071.05","599439.4","646375.55","603389.67","770239.85"
"Max (BQML) Value","6914.23","9169.74","8237","8958.96","8266.87","7815.44","9470.14","9078.45","8085.96","9289.23","8056.09","8085.96","14250.02","9319.11","7184.76","7305.92","7606.32","7666.07","7335.79","6914.23","8296.74","7065.26","7335.79","7966.47","9229.49"
"Mean (BQML) Value","5684.66","7787.85","7216.35","7570.53","6323.66","6658.61","6934.73","7650.25","6402.97","7440.63","6265.88","5964.23","6669.76","7857.71","6099.88","6121","6243.53","6194.67","6273.97","5946.17","6809.7","6001.52","6307.49","5872.9","7306"
"Standard Deviation (BQML) Value","307.74","493.96","417.14","647.26","649.49","578.18","515.38","639.61","339.23","676.17","607.44","386.17","730.3","670.31","416.57","533.96","582.82","499","371.79","354.63","588.06","487.74","274.46","505.39","722.88"
"Total (BQML) Value","38355110.59","53603169.36","48857291.35","51207655.9","42220066.33","45451424.58","47195576.4","52019834.06","43612419.64","50146287.07","41962831.86","40172180.45","45608100.76","54418119.16","41273956.81","41828468.94","42165829.66","42413883.72","43361409.08","40501745.13","46689998.29","40266134.68","43418976.51","40531486.52","51739310.9"
"Volume (ml) Value","100.44","102.47","100.79","100.7","99.39","101.62","101.32","101.23","101.4","100.33","99.7","100.27","101.8","103.1","100.73","101.73","100.54","101.93","102.89","101.4","102.07","99.88","102.48","102.74","105.43"
