"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","22929.31","15799.63","16659.87","18155.41","14207.94","19514.61","18164.39","16370.76","18354.55","17555","12253.94","14489.02","15494.46","16460.52","15350.19","16034.78","17436.12","17177.41","21246.26","15200.09","20217.91","19204.32","16851.13","16987.61","19983.76"
"Max (BQML) Value","11262.59","8929.57","8243.73","10639.28","7808","9394.61","9738.51","9924.13","10049.18","8929.57","6688.38","8306.26","8958.88","9302.77","8493.84","8151.9","9644.72","8058.11","11137.54","7716.16","10795.59","9799.08","8867.04","8212.47","9582.19"
"Mean (BQML) Value","8994.57","6465.08","6524.56","7106.95","5904.42","7635.45","7366.31","6388.99","7163.2","6849.57","5140.73","5644.11","6034.38","6680.18","5960.22","6223.16","6765.46","6658.92","8234.33","6051.66","7821.34","7758.07","6512.89","6549.06","7700.6"
"Standard Deviation (BQML) Value","714.6","626.03","804.13","1169.23","860.58","949.93","1145.07","1239.86","1179.51","818.48","504.57","733.52","1337.16","1073.08","749.83","697.6","1235.77","633.17","912.69","446.2","855.37","643.42","874.04","624.23","809"
"Total (BQML) Value","1540230.05","1061308.11","1119093.21","1219553.41","954389.8","1310854.51","1220156","1099673.17","1232929.93","1179221.69","823134","973270.89","1040809.08","1105702.61","1031117.93","1077104.22","1171236.43","1153857.9","1427174.77","1021035.61","1358097.11","1290011.2","1131940.65","1141108.48","1342368.86"
"Volume (ml) Value","2.55","2.44","2.55","2.55","2.41","2.56","2.47","2.56","2.56","2.56","2.38","2.57","2.57","2.46","2.58","2.58","2.58","2.58","2.58","2.51","2.58","2.48","2.59","2.59","2.6"
