"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","343548.13","311402.51","374998.42","323197.73","304410.19","323705.29","339600.41","394078.21","312366.85","403705.93","362699.17","346283.48","352529.52","296136.4","314662.07","410159.09","333610.69","332855.71","361008.82","360053.35","326494.92","337740.64","337585.26","397776.01","333120.82"
"Max (BQML) Value","19039.59","16037.07","21453.77","31176.44","19813.04","19318.54","24859.49","22166.36","18296.57","28016.7","21207.79","19658.35","19257.67","17337.99","15200.22","31485.82","20525.63","25757.2","17368.42","22972.78","18048.05","16346.45","22166.36","26594.05","21517.17"
"Mean (BQML) Value","6640.68","6018.76","7244.27","6248.32","5942.85","6311.1","6619.07","7680.35","6102.79","7804.14","7080.87","6762.99","6808.64","5718.63","6076.17","8007.51","6446.22","6483.4","6968","7025.87","6363.12","6587.72","6587.52","7765.49","6502.97"
"Standard Deviation (BQML) Value","2452.69","2093.2","2555.27","2827.88","2238.53","2024.54","2468.07","2593.15","2421.65","3270.6","2654.52","2156.41","2275.44","2118.82","1657.9","2997.97","2384.6","2466.45","2489.54","2879.13","2145.56","2128.14","2228.02","2801.28","2436.95"
"Total (BQML) Value","23077153.71","20917836.74","25189763.83","21710157.04","20448141.82","21744250.82","22811974.02","26471410.28","20982614.39","27118133.22","24363586.42","23260895.77","23680460.58","19892366.72","21136790.75","27551610.76","22409626.38","22358912.24","24250040.4","24185858.65","21931638.85","22687047.66","22676610.37","26719802.7","22376720.51"
"Volume (ml) Value","51.73","51.74","51.76","51.73","51.22","51.29","51.31","51.31","51.18","51.73","51.22","51.2","51.78","51.78","51.79","51.22","51.75","51.34","51.81","51.25","51.31","51.27","51.25","51.22","51.23"
