"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","14620.43","13008.5","20040.58","20674.58","19210.23","17539.15","16629.79","17357.32","15919.19","20385.58","16086.2","16727.04","15744.28","15711.54","15039.74","22802.85","19650.19","19518.35","15473.67","15632.55","15262.79","20670.36","15209.72","17137.39","14139.89"
"Max (BQML) Value","7690.04","8625.78","12889.75","13731.91","10305.85","13668.11","11054.43","8749.12","8719.35","12049.72","9869.88","11054.43","9933.68","11177.78","11458.5","12547.36","15350.31","10897.06","9278.67","10773.71","9216.99","13170.47","9155.32","13980.73","10648.24"
"Mean (BQML) Value","5822.26","5176.66","8030.22","8250.79","7673.69","7002.84","6638.18","6912.16","6328.95","8087.41","6395.35","6675.41","6199.24","6205.26","5968.01","9054.95","7827.1","7765.38","6153.28","6182.79","6093.95","8152.24","6001.42","6776.37","5581.92"
"Standard Deviation (BQML) Value","586.25","929.36","1238.08","1430.95","1398.87","1738","1742.37","960.87","775","1757.78","1301.35","1060.2","1204.31","1951.83","1244.7","1243.18","1685.46","1564.94","1124.87","2038.71","1200","1947.66","1009.54","2170.51","1230.09"
"Total (BQML) Value","982098.2","873819.57","1346185.87","1388772.98","1290408.52","1178157.2","1117072.47","1165942.93","1069339.67","1369360.04","1080557.86","1123604.96","1057590.38","1055391","1010263.95","1531735.71","1319962.24","1311106.08","1039412.52","1050084.81","1025246.92","1388489.56","1021682.31","1151169.67","949818.91"
"Volume (ml) Value","2.51","2.51","2.5","2.51","2.5","2.5","2.51","2.51","2.52","2.52","2.52","2.51","2.54","2.53","2.52","2.52","2.51","2.51","2.51","2.53","2.5","2.54","2.53","2.53","2.53"
