"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2915.63","3707.52","3718.55","3927.02","3054.31","3360.34","4006.79","3037.45","3652.26","3061.05","3710.73","3317.39","3419.62","3200.4","3555.8","2946.03","3389.78","3255.98","3850.66","3779.71","3540.46","3419.24","3153.12","3469.94","3138.07"
"Max (BQML) Value","6160.84","7716.16","7745.56","8314.11","6459.81","6878.05","8583.67","6309.51","7565.85","6520.26","7386.14","6788.19","7028.35","6610.11","7327.33","6070.98","7536.45","6489.22","8403.96","7626.3","7237.47","7057.76","6520.26","6998.94","6309.51"
"Mean (BQML) Value","5913.4","7412.07","7569.28","7964.66","6202.15","6725.99","8195.73","6036.52","7266.98","6171.07","7254.38","6546.39","6877.43","6285.97","7049.98","5779.6","6768.78","6328.52","7634.6","7458.71","6881.45","6723.67","6100.36","6705.59","6071.25"
"Standard Deviation (BQML) Value","128.49","155.87","105.86","182.85","74.76","46.69","113.02","90.77","122.45","180.82","72.34","169.68","76.2","118.1","123.69","126.98","326.57","102.04","246.5","122.46","130.95","117.1","162.55","127.1","147.21"
"Total (BQML) Value","195851.64","249045.51","249786.38","263789.38","205167.1","225724.25","269147.79","204034.33","245333.28","205619.97","249260.58","222839.14","229706.15","214980.25","238853.45","197893.42","227701.6","218713.62","258660.27","253894.32","237822.97","229680.71","211804.53","233086.17","210793.7"
"Volume (ml) Value","0.49","0.5","0.49","0.49","0.49","0.5","0.49","0.5","0.5","0.5","0.51","0.51","0.5","0.51","0.5","0.51","0.5","0.51","0.5","0.51","0.51","0.51","0.52","0.52","0.52"
