"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (CNTS*ml) Value","94.27","118.6","125.25","125.01","103.8","109.67","131.59","99.13","118.55","103.15","121.68","111.89","115.16","106.16","117.04","97.47","109.44","107.95","125.43","128.81","116.88","114.72","106.07","112.49","105.1"
"Max (CNTS) Value","205","253","255","275","220","229","281","219","249","218","245","226","234","221","240","208","238","215","268","257","235","237","219","233","207"
"Mean (CNTS) Value","192.12","241.42","249.81","258.86","210.77","222.7","268.84","203.01","239","206.21","239.56","216.98","227.78","208.76","229.87","195.32","216.73","209.58","248.39","248.92","224.58","226.12","204.75","221.19","200.1"
"Mean Ratio (-) Value","1","1.26","1.3","1.35","1.1","1.16","1.4","1.06","1.24","1.07","1.25","1.13","1.19","1.09","1.2","1.02","1.13","1.09","1.29","1.3","1.17","1.18","1.07","1.15","1.04"
"Volume (ml) Value","0.49","0.49","0.5","0.48","0.49","0.49","0.49","0.49","0.5","0.5","0.51","0.52","0.51","0.51","0.51","0.5","0.5","0.52","0.5","0.52","0.52","0.51","0.52","0.51","0.53"
