"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","16367.99","16141.3","21239.71","15987.61","16484.64","15339.01","16552.51","19132.68","17548.4","17685.52","17750.82","17857.34","16006.31","15511.77","14581.97","19245.25","16599.15","14749.3","16801.3","14647.94","16680.34","20985.72","19377.7","14142.87","20742.13"
"Max (BQML) Value","7095.14","6824.61","8899.21","6824.61","7065.26","6554.08","6673.58","7846.97","7425.41","7365.66","7395.54","7606.32","6914.23","6554.08","6554.08","8388.03","6673.58","6283.55","7035.39","6192.27","7154.88","9048.58","7966.47","6162.4","8447.78"
"Mean (BQML) Value","6720.58","6340.7","8341.53","6270.06","6461.97","6010.07","6471.95","7468.61","7082.3","6892.49","6917.94","6959.45","6232.27","6035.52","6004.87","7479.52","6446.66","5975.6","6730.64","5674.43","6751.43","8118.37","7487.68","5848.43","7989.17"
"Standard Deviation (BQML) Value","160.97","268.84","327.66","261.72","466.13","214.83","100.92","171.48","192.32","205.04","138.93","311.59","296.49","278.06","216.09","371.84","108.07","151.13","76.59","193.3","114.64","348.01","165.42","80.38","199.62"
"Total (BQML) Value","1099486.5","1084259.4","1426735","1073935.47","1107322.38","1030367.21","1111881.46","1285199.23","1178778.63","1187989.45","1192375.54","1199531","1075191.56","1041972.01","979514.57","1292761.08","1115014.51","990754.82","1128593.74","983946.19","1120468.08","1409673.62","1301657.9","950019.08","1393310.64"
"Volume (ml) Value","2.44","2.55","2.55","2.55","2.55","2.55","2.56","2.56","2.48","2.57","2.57","2.57","2.57","2.57","2.43","2.57","2.57","2.47","2.5","2.58","2.47","2.58","2.59","2.42","2.6"
