"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","358081.02","298131.93","379231.97","320218.86","318972.2","322526.98","314145.29","402714.2","297773.38","401849.21","362489.73","332095.62","355862.06","297065.35","325416.42","419233.5","323547","326256.87","335526.1","363801.25","318401.33","335621.91","351692.59","405602.4","324452.07"
"Max (BQML) Value","9198.19","7644.77","8922.55","7553.5","9013.82","7887.55","7431.2","9532.24","7126.36","9472","8526.44","8040.89","8526.44","7369.14","8252.63","9897.32","7827.31","7705.01","7673.98","9683.75","7947.79","7736.04","8223.43","9198.19","7553.5"
"Mean (BQML) Value","6916.42","5755.97","7321.33","6190.59","6231.33","6286.96","6128.48","7853.4","5813.82","7766.82","7082.88","6484.62","6877.91","5741.65","6291.28","8188.86","6251.47","6358.78","6473.84","7101.15","6208.48","6551.95","6866.31","7915.52","6333.6"
"Standard Deviation (BQML) Value","778.16","484.52","494.33","385.09","732.86","341.42","475.56","707.13","521.44","671.2","634.5","530.86","518.66","420.98","602.48","644.33","510.17","610.95","587.88","802.96","455.49","418.72","445.9","497.84","378.39"
"Total (BQML) Value","24053371.89","20026412","25474144.02","21510057.52","21426315.6","21665100.36","21102077.59","27051515.58","20002327.47","26993411.69","24349517.75","22307854.56","23904317.7","19954766.52","21859192.71","28161166.55","21733618.08","21915648.24","22538290.09","24437616.59","21387968.56","22544726.39","23624241.51","27245524.76","21794414.54"
"Volume (ml) Value","51.77","51.8","51.8","51.73","51.19","51.3","51.26","51.28","51.22","51.74","51.18","51.21","51.74","51.74","51.72","51.2","51.76","51.31","51.83","51.23","51.28","51.22","51.22","51.24","51.23"
