"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","648610.87","794655.53","819024.62","750546.99","652760.55","654969.32","632216.76","664223.29","589872.38","715714.16","597909.25","638631.38","704053.51","826404.94","617552.81","774164.53","656235.18","662403.46","687935.07","679592.66","646423.1","800278.42","644096.18","615016.59","782125.11"
"Max (BQML) Value","13529.51","15465.63","17465.37","16589.55","12715.19","14403.2","13716.12","15966.09","12028.12","15404.13","12685.51","14621.63","15558.94","18807.71","13404.39","17683.79","14965.17","14341.71","12840.31","14714.93","13873.05","16091.21","12341.97","13122.35","15122.09"
"Mean (BQML) Value","6282.75","7716.28","7943.54","7289.28","6315.63","6349.32","6113.69","6424.53","5716.06","6920.97","5805.87","6187.59","6811.66","8009.25","5968.86","7545.14","6394.56","6418.95","6666.55","6626.39","6295.73","7801.6","6274.53","5992.67","7397.96"
"Standard Deviation (BQML) Value","1701.21","1783.87","1839.23","1779.07","1516.13","1575.67","1425.03","1785.87","1392.59","1820.2","1393.22","1528.73","1819.94","2002.69","1469.71","1845.7","1601","1419.39","1596.92","1781.99","1702.72","1840.25","1447.93","1588.82","1931.81"
"Total (BQML) Value","43569129.01","53379385.16","55016329.59","50416483.19","43847875.41","43996245.32","42467887.87","44617862.35","39623489.53","48076658.02","40163350.05","42898777.42","47293376.81","55512088.06","41482866.57","52002943.58","44081276.71","44495618.78","46210653.23","45650268.6","43422170.17","53757091.6","43265864.34","41312500.88","52537679.59"
"Volume (ml) Value","103.24","102.98","103.11","102.97","103.36","103.16","103.41","103.39","103.2","103.41","102.98","103.21","103.36","103.18","103.46","102.6","102.62","103.2","103.19","102.56","102.68","102.58","102.65","102.63","105.72"
