"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","355401.91","298828.04","378336.75","321676.48","318520.79","322761.54","315141.22","404419.29","298541.28","401608.84","362273.71","330350.07","357964.34","297954.05","329704.45","417356.41","323428.08","328570.48","335174.62","360926.89","318151.24","336375.18","353031.7","405251.49","324833.34"
"Max (BQML) Value","9043.23","7610.73","8951.75","7550.35","9012.13","7824.78","7398.5","9498.77","7124.08","9438.4","8554.75","8007.73","8525.48","7215.55","8280.33","9893.95","7793.68","7702.2","7672.93","9621.35","7854.05","7733.3","8251.05","9224.35","7550.35"
"Mean (BQML) Value","6880.42","5771.87","7317.34","6211.11","6212.47","6287.81","6137.79","7883.08","5826.71","7751.2","7069.69","6448.88","6917.11","5749.17","6364.44","8152.39","6243.43","6404.98","6472.64","7045.86","6196.48","6566.65","6891.82","7918.79","6337.8"
"Standard Deviation (BQML) Value","748.62","495.19","495.16","371.27","678.37","333.08","469.48","672.81","514.75","655.03","732.77","531.22","522.35","413.53","630.15","653.35","510.11","605.93","584.15","793.22","442.46","442.85","450.27","499.03","364.52"
"Total (BQML) Value","23873407.52","20073172.23","25414009.53","21607969.61","21395992.56","21680856.95","21168977.18","27166051.7","20053909.25","26977265.26","24335007.29","22190600.72","24045533.99","20014463.47","22147232.69","28035076.28","21725630.09","22071060.39","22514680.17","24244537.08","21371168.79","22595325.38","23714193.95","27221952.75","21820025.64"
"Volume (ml) Value","51.65","51.77","51.7","51.79","51.27","51.33","51.34","51.3","51.24","51.81","51.24","51.23","51.75","51.83","51.8","51.19","51.8","51.3","51.78","51.23","51.34","51.22","51.22","51.18","51.25"
