"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","177663.41","176289.61","152762.96","184369.27","165095.05","173106.66","175295.4","176978.89","201363.47","159853.3","190435.9","172615.52","162734.18","200024.85","210029.38","173308.2","148231.71","164163.37","184513.37","208055.03","214248.43","177299.12","156050.04","180508.46","211097.71"
"Max (BQML) Value","8668.42","7874.57","6562.45","8210.36","7020.51","7814.35","7509.59","7814.35","8577.17","7692.08","9920.32","8881.93","7418.34","8943.98","9553.51","7600.83","6562.45","6989.48","8332.63","9524.31","9310.79","8088.09","7234.02","8394.68","9402.04"
"Mean (BQML) Value","6490.2","6455.18","5590.29","6754.57","6038.56","6333.66","6406.9","6615.14","7366.56","5849.25","7292.63","6617.91","6087.85","7479.39","7856.8","6474.62","5677.87","6288.98","7074.86","7982.63","7828.22","6800.11","5977.89","6926.52","8087.73"
"Standard Deviation (BQML) Value","702.23","623.14","343.77","471.91","429.3","474.53","393.85","555.44","577.57","512.6","1055.47","715.33","429.25","657.64","528.57","663.61","354.83","281.51","481.88","467.46","696.37","412.03","478.93","546.15","528.05"
"Total (BQML) Value","11934181.91","11841899.82","10261544.46","12384634.39","11089927.35","11628091.56","11775115.88","11888200.64","13526185.61","10737823.66","12792147.93","11595100.33","10931341.01","13436266.85","14108300.9","11641629.47","9957166.41","11027343.92","12394314.05","13975677.64","14391706.89","11909711.56","10482347.34","12125292.3","14180063.78"
"Volume (ml) Value","27.37","27.31","27.33","27.3","27.34","27.33","27.36","26.75","27.33","27.33","26.11","26.08","26.73","26.74","26.73","26.77","26.11","26.1","26.08","26.06","27.37","26.07","26.1","26.06","26.1"
