"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","171207.7","171273.08","154760.62","175060.1","164086.44","175231.8","180295.38","176323.83","203950.17","164620.4","183111.86","165894.31","168289.55","199205.55","208694.03","177373.62","146253.46","165156.92","181137.29","203023.08","217848.79","180817.63","161018.29","169263.82","212755.56"
"Max (BQML) Value","10226.86","9977.09","8730.2","12284.04","8885.57","10600.54","9509.01","10445.17","10881.77","10663.47","12999.92","9851.22","9353.65","11410.82","12158.17","9446.08","8604.33","8791.17","11442.29","12252.57","11723.52","11098.11","10069.53","10692.97","13031.38"
"Mean (BQML) Value","6256.68","6271.63","5663.15","6411","6003.89","6410.44","6591.8","6590.22","7458.1","6021.98","7014.72","6362.55","6297.64","7448.42","7809.46","6628.12","5600.18","6323.58","6943.51","7788.32","7959.25","6933.16","6170.88","6491.92","8153.11"
"Standard Deviation (BQML) Value","1114.62","1088.79","906.53","1008.7","1031.77","1094.6","864.32","1243.25","1257.77","1001.1","1725.96","1194.1","1121.8","1520.62","1088.86","1277.81","859.89","864.49","1217.26","1309.71","1197.6","1059.18","1235.62","1102.73","1351.6"
"Total (BQML) Value","11500532.55","11504924.24","10395732.81","11759309.95","11022176.29","11770843.54","12110979.25","11844198.6","13699942.2","11058044.09","12300170.75","11143616.53","11304511.57","13381231.85","14018601","11914715.74","9824281.51","11094083.75","12167533.05","13637666.38","14633554.19","12146060.34","10816079.13","11369956.25","14291426.64"
"Volume (ml) Value","27.36","27.31","27.33","27.31","27.33","27.34","27.35","26.76","27.35","27.34","26.1","26.07","26.72","26.74","26.72","26.76","26.12","26.12","26.09","26.07","27.37","26.08","26.09","26.07","26.1"
