"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","3854.58","3935.24","3131.36","2971.59","3883.51","3534.54","3881.81","3171.68","3791.89","3561.43","3901.51","3953.56","2906.45","4197.54","2937.35","2805.1","4198.19","3161.6","3506.69","3271.77","3385.05","3905.16","4221.95","2985.24","3555.97"
"Max (BQML) Value","8554.41","9986.66","7964.32","7372.27","8585.67","8773.25","9363.35","7776.74","8804.52","8679.46","9208.98","8431.31","6844.7","9083.93","7186.64","7622.37","8616.94","6502.76","7839.26","9861.61","7497.32","8958.88","9861.61","7280.43","8773.25"
"Mean (BQML) Value","7535.61","7684.35","6072.26","5947.88","7636.63","6830.42","7484.3","6094.15","7211.56","6765.61","7394.93","7493.58","5496.48","7929.18","5548.67","5292.88","7894.87","5938.87","6579.74","6132.1","6316.22","7572.79","7834.28","5527.22","6879.76"
"Standard Deviation (BQML) Value","472.24","725.39","688.15","609.82","427.08","568.56","945.45","298.97","529.98","743.03","838.9","363.1","376.18","633.59","355.61","694.97","240.97","192.73","613.6","1240.29","405.28","465.43","945.62","589.99","991.32"
"Total (BQML) Value","258923.44","264341.66","210343.13","199610.77","260867.14","237425.33","260752.95","213051.31","254712.35","239231.95","262076.33","265572.5","195234.85","281961.56","197310.56","188426.65","282004.71","212374","235554.53","219774.31","227383.79","262321.35","283600.77","200527.57","238865.38"
"Volume (ml) Value","0.51","0.51","0.52","0.5","0.51","0.52","0.52","0.52","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.54","0.52","0.54","0.54","0.52"
