"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2674.98","5089.64","2668.51","3452.95","2833.84","2411.54","3590.69","2217.5","2500.92","3770.98","3270.43","4206.3","4027.79","3397.86","2571.43","3094.48","3151.15","4841.32","3781.39","4247.01","3080.57","3417.18","3089.31","2640.97","3938.55"
"Max (BQML) Value","11798.86","16197.74","8919.54","13719.25","8424.86","7712","11118.98","13039.37","14371.22","13163.68","11737.97","13564.5","10685.18","8237.13","12141.33","13658.36","14462.54","16197.74","10251.38","14959.76","9941.89","9259.48","9353.34","8391.88","13473.17"
"Mean (BQML) Value","5451.64","10347.65","5334.87","7097.47","5768.41","4891.02","7344.61","4513.82","4993.89","7575","6431.05","8213.65","7948.26","6673.82","5080.31","6230.97","6232.98","9475.7","7488.43","8207.25","5946.31","6759.19","5983.81","5175.08","7516.03"
"Standard Deviation (BQML) Value","1754.59","3085.15","1183.01","1688.65","684.7","870.42","1403.15","2097.54","2032.39","1782.2","1132.34","2339.69","1263.4","858.91","986.67","2479.55","1739.22","3246.34","1213.11","3532.92","1430.56","863.66","1252.36","854.28","1395.85"
"Total (BQML) Value","179686.2","341886.4","179251.5","231945.18","190357.49","161990.62","241197.15","148956.02","167994.51","253307.85","219684.63","282549.41","270558.66","228244.74","172730.49","207865.26","211672.15","325206.13","254007.4","285284.11","206931.42","229542.09","207518.43","177401.75","264564.13"
"Volume (ml) Value","0.49","0.49","0.5","0.49","0.49","0.49","0.49","0.49","0.5","0.5","0.51","0.51","0.51","0.51","0.51","0.5","0.51","0.51","0.5","0.52","0.52","0.51","0.52","0.51","0.52"
