"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","350505.38","291378.9","308522.17","386271.6","324592.38","324271.58","320901.1","413678.27","391726.23","363484.25","291653.71","349202.22","287768.18","320045.8","313210.24","326964.46","346256.44","313147.65","398965.37","356766.15","311620.45","305969.21","349327.89","321394.6","321446.68"
"Max (BQML) Value","8387.94","6938.5","7119.68","8839.21","7633.02","7300.86","7391.45","9261.96","9020.39","8418.13","6757.32","7784.01","6938.5","7300.86","8297.35","7180.08","7633.02","7331.06","8809.01","9110.98","7391.45","7059.29","8267.15","7119.68","7542.43"
"Mean (BQML) Value","6945.69","5772.12","6233.49","7681.18","6380.17","6431.37","6409.87","8128.95","7718.36","7257.43","5840.12","6860.36","5753.87","6324.78","6324.63","6484.4","6900.41","6198.52","7873.56","7148.2","6212.89","6085.41","6980.34","6356.52","6311.1"
"Standard Deviation (BQML) Value","617.04","329.61","350.01","505.44","451.42","431.42","394.55","513.37","645.89","377.76","349.13","377.66","339.81","418.24","596.43","302.47","259.12","312.14","385.91","707.45","254.99","323.11","619.56","231.72","222.58"
"Total (BQML) Value","23544493.14","19572790.92","20724355.44","25947016.74","21803839.55","21782290.4","21555885.34","27788005.02","26313420.79","24416322.42","19591250.57","23456955.8","19330248.3","21498432.47","21039267.28","21963179.57","23259079.44","21035062.85","26799695.49","23965047.79","20932476.03","20552865.91","23465397.84","21589035.31","21592533.74"
"Volume (ml) Value","50.46","50.48","49.49","50.29","50.88","50.42","50.06","50.89","50.75","50.08","49.94","50.9","50.01","50.6","49.52","50.42","50.18","50.52","50.67","49.91","50.16","50.28","50.04","50.56","50.93"
