"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","2789.1","4272.04","2972.21","3740.34","2970.81","2628.27","3778","2819.64","2639.11","3801.01","3778.02","3921.62","3961.43","3219.88","2867.42","3022.03","3740.23","4321.33","3488.15","3787.09","3299.58","3678.78","3124.53","2755.25","3891.23"
"Max (BQML) Value","8848.12","11568.36","7754.98","10098.92","7628.85","7565.78","8661.03","11286.66","8942.72","9974.9","8911.19","10443.68","9161.35","7004.5","7441.76","9161.35","11631.42","10630.78","9379.97","10067.39","8255.3","8911.19","8661.03","7847.48","9848.76"
"Mean (BQML) Value","5595.94","8643.54","5970.46","7622.88","6144.03","5279.57","7784.65","5698.06","5288.69","7746.52","7472.93","7756.97","7789.84","6229.51","5705.37","6070.54","7459.69","8360.5","6899.58","7343.82","6347.15","7217.12","6031.16","5361.47","7468.16"
"Standard Deviation (BQML) Value","1168.71","1536.87","852.64","771.14","536.59","704.5","508.2","1687.92","1165.87","1266.03","657.04","1379.78","726.33","397.6","480.22","1101.47","1024.46","1171.52","745.87","1519.54","873.28","636.18","1011.72","633.7","931.59"
"Total (BQML) Value","187351.94","286965.53","199652.28","251250.14","199558.1","176548.78","253779.57","189403.6","177276.9","255325.28","253780.66","263426.61","266100.85","216288.68","192613.39","202998.73","251242.49","290276.56","234309.59","254389.88","221642.54","247114.36","209884.32","185078.05","261385.55"
"Volume (ml) Value","0.5","0.49","0.5","0.49","0.48","0.5","0.49","0.49","0.5","0.49","0.51","0.51","0.51","0.52","0.5","0.5","0.5","0.52","0.51","0.52","0.52","0.51","0.52","0.51","0.52"
