"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2948.3","3595.1","3766.22","3957.88","3029.66","3395.8","3965.12","3007.52","3605.84","3021.18","3699.35","3267.95","3441.34","3187.48","3549.87","2892.11","3407.63","3246.25","3816.67","3782.94","3532.98","3452.47","3181.44","3442.4","3154.47"
"Max (BQML) Value","6133.57","7689.13","7718.7","8406.96","6462.09","6910.53","8467.74","6283.05","7510.09","6522.87","7390.18","6792.26","7030.44","6582","7329.4","6072.79","7510.09","6462.09","8167.14","7598.79","7270.26","7061.65","6462.09","6880.96","6312.61"
"Mean (BQML) Value","5894.23","7335.77","7565.44","7988.65","6204.62","6724.82","8190.32","6005.48","7191.65","6172.2","7257.48","6510.03","6888.11","6224.19","7063.26","5734.12","6820.64","6302.32","7567.22","7421.49","6874.88","6741.65","6085.05","6637.09","6054.15"
"Standard Deviation (BQML) Value","133.64","165.54","99.21","189.28","76.15","47.84","100.38","82.98","113.55","181.63","73.39","176.27","71.38","110.35","126.35","136.1","283.28","103.08","237.33","134.66","127.79","112.64","157.86","119.89","147.69"
"Total (BQML) Value","198046.14","241493.68","252988.39","265862.37","203511.62","228106","266349.25","202024.26","242214.72","202941.89","248496.26","219518.09","231164.92","214112.22","238455.68","194271.86","228900.76","218060.23","256377.37","254111.66","237320.84","231912.89","213706.95","231236.19","211895.2"
"Volume (ml) Value","0.5","0.49","0.5","0.5","0.49","0.5","0.48","0.5","0.5","0.49","0.51","0.5","0.5","0.51","0.5","0.5","0.5","0.52","0.5","0.51","0.51","0.51","0.52","0.52","0.52"
