"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","16448.14","14374.92","17600.85","20233.5","18762.32","17319.01","14850.64","16330.43","17129.16","17804.42","17442.03","16743.88","15562.18","15173.17","15186.57","21455.06","19820.72","16484.31","16404.93","18420.84","18477.09","17901.21","15314.15","15690.28","14276.52"
"Max (BQML) Value","7217.63","6456.44","7856.52","9349.7","8710.81","7705.01","6487.47","6943.82","7522.47","7522.47","7491.44","7491.44","6943.82","6790.49","6638.98","9349.7","8588.5","7369.14","6943.82","8314.7","8132.16","7827.31","7095.33","7126.36","6516.68"
"Mean (BQML) Value","6568.79","5735.36","7040.86","8095.93","7478.76","6910.01","5939.28","6500.14","6829.4","7028.54","6913.11","6674.2","6165.12","6015.27","6000.75","8513.71","7908.15","6564.5","6506.66","7311.41","7370.32","7013.99","6088.41","6230.57","5679.91"
"Standard Deviation (BQML) Value","171.05","159.72","209.85","413.44","459.28","458.94","300.63","171","279.25","299.38","165.46","244.04","330.19","437.48","331.07","457.65","271.03","443.37","200.78","404.42","319.87","384.99","352.58","397.55","267.48"
"Total (BQML) Value","1104870.81","965606.01","1182301.76","1359144.43","1260321.01","1163369.57","997561.76","1096963.57","1150617.05","1195976.29","1171633.11","1124736.71","1045358.1","1019226.94","1020127","1441200.33","1331416.69","1107300.6","1101968.21","1237382.89","1241161.45","1202478.07","1028697.45","1053962.94","958996.36"
"Volume (ml) Value","2.5","2.51","2.5","2.5","2.51","2.51","2.5","2.51","2.51","2.53","2.52","2.51","2.52","2.52","2.53","2.52","2.51","2.51","2.52","2.52","2.51","2.55","2.52","2.52","2.51"
