"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","624312.53","760782.46","795839.27","720818.54","665755.5","656742.66","643698.35","641125.23","574933.65","735771.73","604697.32","641554.12","723516.68","792874.43","627930.73","741462.25","676082.29","675466.86","701004.84","698800.54","624319","760381.05","647627.07","624015.59","754134.06"
"Max (BQML) Value","32043.23","30631.07","32505.39","33057.42","22314.72","27072.42","18907.56","41681.87","23480.39","28944.18","17893.37","23480.39","23665.26","39378.77","19274.72","29280.53","20288.91","21238.91","22006.61","29403.77","31185.66","30661.88","22928.37","21547.02","35604.44"
"Mean (BQML) Value","6047.39","7387.37","7718.67","7000.56","6441.36","6366.52","6224.72","6201.12","5571.3","7114.93","5871.78","6215.9","6999.97","7684.28","6069.17","7226.42","6587.96","6545.54","6793.2","6813.68","6080.45","7412.66","6308.92","6080.35","7133.2"
"Standard Deviation (BQML) Value","2598.18","2842.79","3094.26","2965.1","2309.98","2487.16","1952.48","2843.03","2071.08","2758.06","2007.08","2313.33","2737.01","3033.13","2155.41","2965.83","2336.26","2157.49","2382.24","2836.09","2348.45","3125.98","2253.94","2342.5","2939.09"
"Total (BQML) Value","41936937.01","51104029.86","53458900.53","48419533.92","44720785.09","44115366.01","43239140.73","43066296.69","38620010.47","49423984.41","40619325.08","43095106.36","48600776.25","53259743.19","42179982.3","49806233.9","45414466.97","45373126.06","47088588.73","46940519.46","41937371.64","51077066.24","43503044.61","41916991.01","50657437.17"
"Volume (ml) Value","103.24","102.98","103.11","102.97","103.36","103.16","103.41","103.39","103.2","103.41","102.98","103.21","103.36","103.18","103.46","102.6","102.62","103.2","103.19","102.56","102.68","102.58","102.65","102.63","105.72"
