"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","585623.37","804981.84","626983.37","746349.21","697758.72","789749.14","677097.65","598902.37","761301.41","671864.75","621361.44","645243.88","640569.07","628978.27","792827.67","602208.11","822193.97","643640.51","623178.6","650776.32","686113.07","638247.42","617604.53","583004.84","773784.68"
"Max (BQML) Value","10733.07","14185.71","10391.13","12040.26","11852.68","12972.3","11479.48","10328.6","13689.4","10670.54","10080.45","12319.68","10391.13","11200.06","12941.04","10297.34","13689.4","11106.27","10826.86","11106.27","12972.3","11043.75","11325.12","9488.4","12040.26"
"Mean (BQML) Value","5767.64","7929.43","6296.58","7317.28","6900.32","7750.83","6658.47","5971.4","7580.71","6603.41","6175.57","6364.49","6307.45","6306.51","7816.96","5975.8","8061.53","6400.18","6117.06","6380.09","6771.95","6284.04","6142.52","5723.82","7421.45"
"Standard Deviation (BQML) Value","997.86","1221.81","1306.51","1222.72","1293.13","1299.97","1158.79","1155.88","1300.9","1245.72","1049.49","1160.76","1095.55","1320.48","1286.43","1055.36","1491.56","1305.91","1094.4","1014.45","1299.73","1106.15","1120.54","1035.12","1474.92"
"Total (BQML) Value","39338070.87","54073034.58","42116345.62","50134505.52","46870537.2","53049808.12","45482671.67","40230060.74","51138889.29","45131162.14","41738703.56","43342958.86","43028937.29","42250349.13","53256602.27","40452117.66","55229224.79","43235255.25","41860768.12","43714589.18","46088264.44","42872985.52","41486341.11","39162176.35","51977428.11"
"Volume (ml) Value","101.54","101.52","99.58","102","101.12","101.89","101.69","100.3","100.43","101.75","100.62","101.38","101.56","99.73","101.42","100.77","101.99","100.57","101.88","102","101.32","101.57","100.55","101.86","104.26"
