"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","16824.69","21250.95","16428.55","16559.51","16224.41","14416.01","16052.94","17418.93","14043.49","17774.34","17791","19113.45","15564.19","20598.01","14717.08","16577.67","16088.21","16747.44","16663.71","14633.88","21004.89","15767.44","19173.89","19498.96","17707.58"
"Max (BQML) Value","7059.29","8929.8","7089.49","6696.93","6847.91","6547.62","6908.31","7391.45","6185.27","7391.45","7542.43","7844.4","6696.93","8448.33","6275.86","6666.73","6787.52","7180.08","6998.9","6215.46","9050.58","6608.02","7904.79","8478.53","7300.86"
"Mean (BQML) Value","6598.35","8326.47","6720.8","6482.24","6348.1","5990.88","6275.16","7024.99","5862.19","6935.15","6941.65","7445.53","6054.51","8003.41","5969.75","6438.32","6245.34","6788.41","6697.89","5675.53","8144.55","6112.34","7429.44","7520.69","6826.62"
"Standard Deviation (BQML) Value","372.02","361.83","146.42","98.82","271.65","225.14","297.26","196.79","81.61","136.21","292.8","184.81","230.72","205.47","161.57","110.64","258.31","118.63","71.64","191.64","348.89","282.83","177.52","365.78","195.42"
"Total (BQML) Value","1130164.74","1427489.47","1103555.09","1112351.75","1089842.16","968366.22","1078323.69","1170081.64","943342.9","1193955.49","1195074.53","1283907.66","1045493.25","1383629.55","988590.03","1113571.37","1080693.02","1124975.33","1119351.4","983001.67","1410961.05","1059146.16","1287967.2","1309803.7","1189470.97"
"Volume (ml) Value","2.55","2.55","2.44","2.55","2.56","2.41","2.56","2.48","2.4","2.56","2.56","2.57","2.57","2.57","2.47","2.57","2.58","2.47","2.49","2.58","2.58","2.58","2.58","2.59","2.59"
