"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","2695.42","3909.26","3178.66","3724.81","3063.42","2784.43","3858.19","2773.72","2826.85","3663.03","3883.98","3787.44","3899.71","3025.33","3122.96","2976.08","3862.06","3971.2","3509.03","3668.72","3351.15","3809.5","3227.31","2827.19","3786.82"
"Max (BQML) Value","7512.81","9821.72","7483.31","8917.04","7294.51","6859.86","8791.17","8761.67","7919.92","8854.1","9290.71","8917.04","8604.33","6484.22","7638.68","7888.45","9977.09","8979.97","8761.67","8543.36","7670.15","8417.49","8106.75","7170.6","8761.67"
"Mean (BQML) Value","5493.31","7957.47","6339.68","7712.9","6220.65","5654.13","7882.18","5680.46","5698.92","7323.11","7646.49","7344.5","7713.65","5949.08","6133.88","5963.96","7648.17","7709.76","6949.05","7089.72","6438.99","7508.68","6229.54","5559.44","7210.08"
"Standard Deviation (BQML) Value","715.48","1007.92","525.01","419.01","394.11","378.73","284.1","998.95","700.82","865.14","488.47","891","413.25","197.9","351.61","662.93","646.27","688.5","606.99","1065.51","578.68","405.35","679.84","371.04","600.15"
"Total (BQML) Value","181059.35","262596.63","213520.28","250206.47","205779.26","187038.7","259166.15","186319.12","189888.14","246056.34","260898.26","254413.33","261955.4","203220.41","209778.68","199912.1","259426.07","266757.55","235711.79","246438.74","225107.08","255895.77","216787.93","189910.47","254371.8"
"Volume (ml) Value","0.49","0.49","0.5","0.48","0.49","0.49","0.49","0.49","0.5","0.5","0.51","0.52","0.51","0.51","0.51","0.5","0.5","0.52","0.5","0.52","0.52","0.51","0.52","0.51","0.53"
