"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","168162.08","170656.02","156497.99","171193.99","164347.12","175684.01","183100.71","172213.83","202905.19","169289.41","182521.37","167999.48","173598.59","198378.6","207339.15","177876.17","146118.37","165800.17","182440.46","200926.23","218928.52","183467.34","163484.9","164879.27","213320.13"
"Max (BQML) Value","11559.46","12715.19","10028.38","11841.5","10904.19","14589.82","12185.04","13591.01","13591.01","12685.51","15777.36","11341.04","11372.85","14714.93","14746.74","11247.73","11061.12","10779.08","14246.28","14996.97","14246.28","13652.51","13247.47","11716.39","16341.44"
"Mean (BQML) Value","6148.19","6245.36","5722.74","6263.81","6014.87","6433.01","6701.08","6437.46","7415.05","6192.64","6994.65","6441.81","6492.4","7421.13","7760.14","6647.35","5599.47","6347.48","6992.35","7706.65","8004.27","7032.67","6263.27","6324.05","8175.49"
"Standard Deviation (BQML) Value","1482.02","1490.11","1376.62","1367.92","1514.3","1724.47","1297.26","1836.48","1785.79","1348.26","2159.33","1575.12","1633.79","2172.14","1602.9","1701.09","1286.18","1407.67","1771.89","1979.23","1691.87","1553.7","1859.52","1389.22","2055.61"
"Total (BQML) Value","11295949.11","11463474.87","10512437.73","11499611.68","11039687.24","11801219.69","12299421.46","11568117.3","13629747.76","11371675.21","12260505.56","11285026.52","11661135.45","13325682.92","13927589.99","11948473.59","9815207.05","11137292.66","12255070.76","13496815.24","14706082.53","12324049.06","10981768.83","11075433.19","14329350.38"
"Volume (ml) Value","27.35","27.33","27.35","27.33","27.32","27.31","27.32","26.75","27.36","27.34","26.09","26.08","26.74","26.73","26.72","26.76","26.1","26.12","26.09","26.07","27.35","26.09","26.1","26.07","26.09"
