"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","2611","4943.11","2609.87","3410.69","2805.32","2326.3","3524.15","2086.37","2368.31","3645.98","3389.13","4040","4117.06","3405.2","2613.67","2939.2","3070.48","4655.45","3826.59","3807.28","2934.84","3500.06","3099.93","2620.15","3835.46"
"Max (BQML) Value","11672.78","16067.5","8203.66","11672.78","8421.75","6996.57","10896.79","12661.78","13034.56","12321.97","11764.07","12879.87","12570.49","8267.06","11857.9","13343.94","14211.22","15542.57","10247.6","14302.51","9783.53","9256.06","9131.8","8421.75","11672.78"
"Mean (BQML) Value","5244.88","10013.37","5280.51","6951.04","5710.35","4661.83","7288.42","4201.07","4757.37","7376.85","6633.39","7925.79","8221.03","6633.91","5231.46","5876.04","6087.76","8965.61","7515.89","7486.73","5652","6874.54","5949.47","5092.68","7344.33"
"Standard Deviation (BQML) Value","1521.5","3093.22","1074.62","1431.25","697.83","792.42","1398.66","1756.97","1860.67","1613.93","1370.66","2256.96","1162.83","895.9","1091.91","2238.13","1683.92","3017.68","1269.92","3435.73","1327.92","909.2","1156.21","869.4","1165.55"
"Total (BQML) Value","175388.77","332043.48","175313.01","229106.18","188441.49","156264.69","236727.89","140147.79","159086.54","244911.26","227657.97","271379.03","276555.29","228737.15","175567.71","197434.83","206253.28","312720.59","257043.56","255746.7","197141.88","235109.37","208231.61","176003.08","257639.27"
"Volume (ml) Value","0.5","0.49","0.49","0.49","0.49","0.5","0.48","0.5","0.5","0.49","0.51","0.51","0.5","0.51","0.5","0.5","0.5","0.52","0.51","0.51","0.52","0.51","0.52","0.51","0.52"
