"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","801213.21","675083.83","586528.4","744193.53","791527.22","699443.88","633755.83","633985.59","672438.78","758445.67","646901.12","627860","642592.16","647129.81","790704","602086.84","653176.93","621269.33","823900.23","618809.03","683661.22","641912.34","601398.06","583791.82","779261.67"
"Max (BQML) Value","14085.28","11500.03","10908.02","13276.06","13648.96","12372.67","10783.08","11561.54","12434.18","14646.53","12653.3","10221.82","10563.96","12122.79","13929.58","10938.77","11592.29","12061.29","15052.1","11280.91","13306.82","11717.23","10969.52","10283.33","12714.81"
"Mean (BQML) Value","7904.78","6639.52","5768.87","7298.62","7770.15","6907.83","6361.21","6356.26","6597.32","7556.58","6384.74","6229.65","6324.78","6427.87","7796.93","5995.15","6409.65","6176.92","8079.16","6079.96","6739.27","6325.39","5966.25","5733.23","7477.56"
"Standard Deviation (BQML) Value","1349.3","1185.13","1057.1","1356.5","1393.09","1357.95","1399.21","1422.89","1301.7","1432.34","1264.68","1107.62","1158.95","1402.6","1419.73","1248.17","1073.87","1196.65","1589.86","1086.23","1362.75","1209.26","1134.69","1137.81","1559.87"
"Total (BQML) Value","53819884.51","45347397.24","39398864.61","49989702.22","53169247.56","46983734.47","42571272.25","42586705.81","45169720.98","50947060.83","43454280","42175231.52","43164834.43","43469641.89","53113949.17","40443971.01","43875844.94","41732516.27","55343839.49","41567250.43","45923565.77","43119169.17","40397704.18","39215040.36","52345333.74"
"Volume (ml) Value","101.36","101.68","101.67","101.96","101.87","101.25","99.63","99.74","101.93","100.37","101.32","100.79","101.6","100.68","101.41","100.43","101.91","100.58","101.98","101.78","101.44","101.48","100.8","101.83","104.21"
