"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","149016.48","201498.67","167588.57","217773.18","182608.77","180060.89","167353.81","172034.22","161185.94","182775.21","172523.85","193681.34","205833.05","172779.94","167859.18","166990.11","150768.65","174528.26","158770.93","155991.29","162735.37","165787.37","197468.82","158913.61","207617.47"
"Max (BQML) Value","9162.73","13056.94","10160.31","14304.4","11872.92","13773.89","9287.67","10752.32","10969.52","11592.29","9660.56","12372.67","12839.74","11000.28","11655.72","9754.75","8974.37","10346.76","9130.06","10783.08","10471.7","13026.19","11530.78","10471.7","12339.99"
"Mean (BQML) Value","5614.82","7745.59","6345.07","8209.21","6879.32","6944.58","6394.72","6478.04","6161.14","6921.61","6661.38","7453.28","7765.73","6518.26","6424.7","6350.91","5685.82","6643.01","5991.37","5993.82","6191.48","6341.64","7443.98","6171.92","7944.97"
"Standard Deviation (BQML) Value","923.66","1516.99","1256.54","1544.21","1289.91","1828.95","978.84","1107.18","1366.07","1143.22","1348.72","1740.21","1195.01","1354.46","1247.37","1243.43","1008.86","945.58","1128.97","1004.24","1090.99","1022.34","1420.33","1160.82","1299.77"
"Total (BQML) Value","10009882.28","13535267.61","11257424.61","14628475.08","12266376.72","12095227.73","11241655.48","11556052.16","10827341.23","12277556.77","11588942.61","13010153.88","13826420.63","11606144.78","11275602.4","11217224.65","10127580.53","11723584.5","10665117.25","10478400.94","10931420.77","11136432.56","13264570.72","10674701.6","13946285.49"
"Volume (ml) Value","26.54","26.01","26.41","26.53","26.54","25.93","26.17","26.56","26.16","26.41","25.9","25.99","26.51","26.51","26.13","26.29","26.52","26.27","26.5","26.03","26.28","26.14","26.53","25.75","26.13"
