"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","166951.72","169863.18","155712.96","172410.79","163448.49","176305.36","182037.96","171906.17","204328.55","164428.15","176725.24","161258.91","170648.27","196742.25","205055","178090.99","146688.43","167958.29","179317.86","199679.79","218088.58","179870.23","162964.68","166680.55","213162.26"
"Max (BQML) Value","11333.03","13170.47","10244.17","17404.67","11177.78","18246.84","12859.98","14820.77","13731.91","12766.41","16564.64","12175.19","11800.9","15662.93","16035.1","11552.08","11364.93","11239.46","14571.95","16035.1","15101.49","14820.77","13887.16","12517.58","16968.71"
"Mean (BQML) Value","6103.54","6217.97","5700.48","6309.99","5973.52","6453.51","6658.7","6428.39","7466.74","6011.81","6768.51","6184.2","6384.91","7357.3","7668.84","6649.75","5619.14","6427.76","6878.48","7659.89","7974.77","6899.67","6241.77","6395.48","8167.21"
"Standard Deviation (BQML) Value","1572.9","1482.88","1412.82","1416.16","1570.68","1934.12","1400.21","1915.53","1958.9","1302.37","2267.9","1567.46","1704.51","2389.67","1690.94","1740.4","1293.09","1462.99","1790.05","2249.09","1808.18","1595.61","1919.56","1458.24","2289.42"
"Total (BQML) Value","11214645.36","11410216.89","10459704.77","11581348.01","10979323.51","11842957.67","12228033.45","11547451.03","13725359.21","11045129.84","11871162.47","10832242.5","11462954.27","13215764.35","13774156.62","11962903.76","9853500.23","11282260.19","12045316.44","13413088.12","14649661.5","12082420.85","10946823.97","11196430.34","14318745.66"
"Volume (ml) Value","27.35","27.32","27.32","27.32","27.36","27.32","27.34","26.74","27.37","27.35","26.11","26.08","26.73","26.74","26.74","26.78","26.11","26.13","26.07","26.07","27.35","26.07","26.11","26.06","26.1"
