"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG_Sphere 1","BG_Sphere 2","BG_Sphere 3","BG_Sphere 4","BG_Sphere 5","BG_Sphere 6","Sphere- 1","Sphere- 1 (Above 50% CNTS)","Sphere- 2","Sphere- 2 (Above 50% CNTS)","Sphere- 3","Sphere- 3 (Above 50% CNTS)","Sphere- 4","Sphere- 4 (Above 50% CNTS)","Sphere- 5","Sphere- 5 (Above 50% CNTS)","Sphere- 6","Sphere- 6 (Above 50% CNTS)"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","3241723.68","3203472.82","3255619.82","3398938","3122861.03","3273315.94","3237542.08","3315409.75","3169406.57","3496932.36","19858.77","39218.54","107502.52","274033.32","620732.46","1415444.42","29678.67","29678.67","105310.58","105310.58","374375.44","374375.44","1114702.62","1114594.71","3605920.6","3406979.81","10476552.39","8491201.87"
"Max (BQML) Value","83005.05","71580.2","81582.78","82795.21","82095.73","78201.95","78318.53","75660.51","77502.48","78318.53","72792.63","64632.03","67896.27","70764.14","79437.7","74541.34","107300.35","107300.35","168458.3","168458.3","237986.69","237986.69","330178.25","330178.25","502740.16","502740.16","763996.25","763996.25"
"Mean (BQML) Value","63662.08","62859.77","63813","66678.1","61252.25","64262.46","63533.45","65041.26","62164.36","66655.3","69656.77","57445.53","59259","65217.05","60084.13","63192.56","103849.7","103849.7","154723.45","154723.45","207235.77","207235.77","264895.84","264913.66","348594.47","358475.75","468000.06","516988.69"
"Standard Deviation (BQML) Value","5571.21","4092.34","6999.93","7044.52","5442.81","4974.49","5378.66","4011.29","5369.46","3461.62","1550.65","2898.33","3019.48","2836.93","5745.54","3015.27","2265.9","2265.9","11379.46","11379.46","18735.59","18735.59","34584.13","34559.04","70135.62","64348.07","118183.34","97898.6"
"Total (BQML) Value","46960971.43","46406853.45","47162276.8","49238444.1","45239077.17","47418630.18","46900395.1","48028418.89","45913355.43","50658031.56","287682.47","568136.27","1557326.62","3969761.88","8992191.32","20504722.68","429937.74","429937.74","1525573.25","1525573.25","5423359.99","5423359.99","16148050.63","16146487.35","52236881.14","49354941.26","151767740.27","123007118.42"
"Volume (ml) Value","50.92","50.96","51.02","50.98","50.98","50.94","50.96","50.97","50.98","52.46","0.29","0.68","1.81","4.2","10.33","22.4","0.29","0.29","0.68","0.68","1.81","1.81","4.21","4.21","10.34","9.5","22.39","16.42"
