"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG_Sphere 1","BG_Sphere 2","BG_Sphere 3","BG_Sphere 4","BG_Sphere 5","BG_Sphere 6","Sphere- 1","Sphere- 1 (Above 50% CNTS)","Sphere- 2","Sphere- 2 (Above 50% CNTS)","Sphere- 3","Sphere- 3 (Above 50% CNTS)","Sphere- 4","Sphere- 4 (Above 50% CNTS)","Sphere- 5","Sphere- 5 (Above 50% CNTS)","Sphere- 6","Sphere- 6 (Above 50% CNTS)"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","3734505.81","3693151.79","3720794.4","3477426.32","3682370.1","4242802.34","3597969.01","3653904.67","4537346.58","4767164.56","18623.52","48413.11","138437.78","360776.76","803364.19","1568598.71","31075.31","31075.31","107400.79","107400.79","434937.16","434937.16","1283859.18","1273221.5","3948358.02","3673107.02","11342282.63","9043860.62"
"Max (BQML) Value","96450.15","88343.57","98081.83","88757.97","100516.39","107794.18","104971.12","92409.81","123618.84","123204.45","76585.15","82283.06","89975.25","101733.67","109011.46","106188.41","131725.42","131725.42","175495.77","175495.77","298285.81","298285.81","419470.09","419470.09","655752.25","655752.25","848652.56","848652.56"
"Mean (BQML) Value","74589.05","73678.09","74277.21","69337.32","73449.04","84651.62","71733.19","72864.82","90414.45","94973.69","74111.24","71568.08","78807.45","88395.29","88646.38","71478.21","119691.61","119691.61","157795.97","157795.97","248351.14","248351.14","317528.19","318984.38","438269.22","455463.28","516510.97","576007.06"
"Standard Deviation (BQML) Value","6592.77","5510.96","8929.52","6541.05","7664.21","8135.2","7228.74","7460.61","9150.14","12847.14","1200.61","4287.95","5337.9","3239.33","8254.49","7185.44","6304.69","6304.69","10289.08","10289.08","31257.07","31257.07","52504.98","51252.65","90647.22","79299.35","132926.53","108171.68"
"Total (BQML) Value","250857908.72","248080035.9","249936872.63","233589111.65","247355797.83","285001704.99","241686324.65","245443689.93","304787121.48","320224681.62","1250997.77","3252053.47","9299279.47","24234452.45","53964372","105367460.31","2087421.67","2087421.67","7214431.69","7214431.69","29216028.18","29216028.18","86240655.73","85526090.62","265223000.42","246733568.72","761894999.78","607503128.68"
"Volume (ml) Value","50.07","50.13","50.09","50.15","50.14","50.12","50.16","50.15","50.18","50.19","0.25","0.68","1.76","4.08","9.06","21.95","0.26","0.26","0.68","0.68","1.75","1.75","4.04","3.99","9.01","8.06","21.96","15.7"
