"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG_Sphere 1","BG_Sphere 2","BG_Sphere 3","BG_Sphere 4","BG_Sphere 5","BG_Sphere 6","Sphere- 1","Sphere- 1 (Above 50% CNTS)","Sphere- 2","Sphere- 2 (Above 50% CNTS)","Sphere- 3","Sphere- 3 (Above 50% CNTS)","Sphere- 4","Sphere- 4 (Above 50% CNTS)","Sphere- 5","Sphere- 5 (Above 50% CNTS)","Sphere- 6","Sphere- 6 (Above 50% CNTS)"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","1765083.65","1741442.87","1674750.41","1691041.33","1756500.4","1842825","1749712.97","1452175.93","1730244.25","1684764.93","12177.56","24619.77","70526.42","169921.68","296827.99","882341.35","9888.33","9888.33","53594.84","53594.84","240499.51","240499.51","669166.53","638370.31","1885501.76","1490594.53","6095348.05","3780273.23"
"Max (BQML) Value","55518.52","47361.55","62862.79","53065.41","51440.04","56331.2","64503.21","48174.24","53065.41","49799.61","51440.04","43268.02","46533.82","54705.83","45721.13","57971.62","44095.76","44095.76","93082.68","93082.68","169008.66","169008.66","212276.67","212276.67","324126.41","324126.41","493135.03","493135.03"
"Mean (BQML) Value","35316.49","34744.95","33597.54","33509.24","34758.78","36706.66","34541.84","28813","34886.26","33181.27","45955.23","38035.5","39958.42","39765","31395.77","37525.64","38262.04","38262.04","80503.7","80503.7","137233.02","137233.02","150960.22","155366.81","193661.75","222525.75","254185.95","333419.44"
"Standard Deviation (BQML) Value","8104.02","3973.57","6255.51","6817.05","6740.74","7713.2","9537.53","5214.83","6842.96","5877.77","2660.7","2503.99","2693.91","6013.58","6362.43","6805.21","3483.27","3483.27","8126.49","8126.49","17550.63","17550.63","29966.25","26417.42","55863.25","40983.87","91230.62","63196.32"
"Total (BQML) Value","118565940.23","116977918.38","112497986.72","113592296.66","117989378.13","123788059.27","117533445.93","97546994.37","116225674.09","113170692.36","818003.1","1653783.54","4737470.5","11414146.72","19938822.83","59269504","664228.93","664228.93","3600125.25","3600125.25","16155070.6","16155070.6","44949914.74","42881240.25","126654784.5","100127686.47","409442733.29","253932243.6"
"Volume (ml) Value","49.98","50.12","49.85","50.46","50.53","50.2","50.65","50.4","49.6","50.77","0.26","0.65","1.76","4.27","9.45","23.51","0.26","0.26","0.67","0.67","1.75","1.75","4.43","4.11","9.74","6.7","23.98","11.34"
