"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","851673.66","911686.39","851838.08","982547.94","887202.65","890298.82","889119.17","875177.94","827570.69","934591.02","910364.92","975552.32","982367.93","918579.1","824939.55","858756.33","899655.69","866146.72","979127.19","999325.74","824267.61","842574.42","798330.55","1009548.2","874347.54"
"Max (BQML) Value","51275.62","51892.07","64011.31","58105.8","56872.91","50338.63","57181.13","54074.27","54690.71","61533.21","54690.71","62766.1","63086.64","67118.17","49722.19","63703.09","50030.41","55319.48","59659.23","56244.14","53445.5","46923.54","47539.98","67746.95","57489.36"
"Mean (BQML) Value","32520.9","35118.3","33440.38","37843.56","34170.48","33674.2","34648.78","33579.51","32125.01","35561.74","35052.12","37531.94","37373.75","35648.75","32229.98","32602.31","34524.21","33114.21","37230.21","37666.48","31680.43","31740.42","29708.52","36786.86","32432.43"
"Standard Deviation (BQML) Value","7183.05","6136.77","5372.77","7184.84","6658.86","5138.74","6080.42","6507.36","6750.67","7290","7221.11","7804.74","7863.89","6366.15","4784.26","4879.91","5809.82","4793.69","6952.75","5888.08","6021.35","5607.17","4035.08","9446.04","5546.04"
"Total (BQML) Value","57209463.7","61240697.63","57220507.84","66000679.93","59596051.58","59804030.84","59724790.48","58788315.92","55590395.14","62779270.29","61151930.46","65530762.88","65988587.95","61703701.64","55413653.38","57685227.65","60432559.79","58181661.75","65770897.54","67127694.83","55368517.16","56598240.22","53626247.38","67814368.05","58732535.57"
"Volume (ml) Value","26.19","25.96","25.47","25.96","25.96","26.44","25.66","26.06","25.76","26.28","25.97","25.99","26.28","25.77","25.6","26.34","26.06","26.16","26.3","26.53","26.02","26.55","26.87","27.44","26.96"
