"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","1986749.2","1661755.71","1686167.81","1722041.1","1574060.37","1592005.96","1601551.02","1732898.94","1634042.81","1639811.11","1612658.86","1617764.51","1656653.24","1642489.25","1815214.95","1832133.85","1756917.82","1764199.94","1665354.14","1819954.26","1804375.21","1566188.62","1782391.72","1731767.47","1764336.18"
"Max (BQML) Value","77067.55","60596.22","61841.43","54998.93","55319.48","57489.36","57489.36","59351.01","50646.85","50646.85","55935.92","52212.61","56872.91","55627.7","74577.12","68055.16","57797.58","57181.13","50030.41","69608.6","63703.09","51583.84","57489.36","57797.58","61841.43"
"Mean (BQML) Value","40309.25","32798.88","33363.06","34272.75","31822","32009.09","32156.72","34397.53","32261","32617.23","32015.72","32189.77","33586.76","32404.9","36508.76","36144.73","35366.75","35101","33022.83","36059.91","35662.04","31369.81","35682.36","34216.93","35014.1"
"Standard Deviation (BQML) Value","8196.57","5242.15","7603.79","6800.65","5778.77","5577.51","4987.98","7212.18","5605.66","5116.49","6095.81","6188.76","6199.42","5497.47","8935.76","8311.89","5972.69","7438.54","4733.68","7890.15","7065.73","5382.73","5573.86","6083.38","5502.08"
"Total (BQML) Value","133455877.83","111625093.85","113264928.14","115674643.98","105734335.94","106939795.39","107580965.32","116403997.55","109763535.96","110151009.86","108327111.94","108670073.57","111282345.87","110330908.65","121933409.69","123069902.37","118017417.05","118506578.97","111866811.64","122251763.05","121205272.13","105205567.58","119728575.54","116327993.48","118515730.97"
"Volume (ml) Value","49.29","50.67","50.54","50.25","49.46","49.74","49.8","50.38","50.65","50.27","50.37","50.26","49.32","50.69","49.72","50.69","49.68","50.26","50.43","50.47","50.6","49.93","49.95","50.61","50.39"
