"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","12518.7","16332.47","18043.76","15825.39","22869.55","15174.24","21322.79","18147.75","18571.97","13907.62","15299.32","18192.45","14840.21","13876.39","18899.34","13797.43","15086.84","17051.44","16467.58","23854.82","24210.64","18287.6","15447.74","22616.74","22525.21"
"Max (BQML) Value","54241.62","36259.71","61988.51","42769.25","66009.89","38115.74","65081.88","44006.6","41531.9","49278.78","48969.44","43078.58","34713.03","31915.54","49588.12","48660.11","39662.43","48041.43","46790.63","54241.62","51134.8","50825.46","38425.07","53918.84","61356.38"
"Mean (BQML) Value","26611.35","32965.78","36332.54","31713.56","45666.35","30264.23","42426.41","36023.6","36865.69","29451.97","29668.04","35278.32","28711.44","26815.85","36438.73","26632.6","29771.67","34878.07","31497.06","45419.49","47166.51","34740.75","29279.65","42723.12","43280.48"
"Standard Deviation (BQML) Value","4379.7","2358.39","12392.29","2801.53","7440.72","1837.8","6521.44","3504.01","3061.55","4740.63","6883.25","2390.74","1736.78","2513.17","3615.41","6019.33","2804.68","4952.59","3590.95","3470.62","2877.56","5287.79","3200.48","4655.59","6227.76"
"Total (BQML) Value","840918.71","1097101.07","1212053.5","1063038.55","1536215.94","1019299.28","1432315.74","1219038.54","1247534.87","934216.39","1027700.87","1222041.15","996861.31","932118.86","1269525.23","926814.4","1013427.78","1145395.96","1106176.83","1602399.68","1626301.32","1228432.78","1037670.67","1519234.05","1513085.6"
"Volume (ml) Value","0.47","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.47","0.52","0.52","0.52","0.52","0.52","0.52","0.51","0.49","0.52","0.53","0.51","0.53","0.53","0.53","0.52"
