"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","194981.14","155290.43","178336.86","210224.2","224290.37","191577.75","204683.91","231434.07","203136.38","181367","175205.05","198713.48","199015.47","194678.6","214941.33","194558.71","219559.92","184451.14","233861.2","216959.71","188410.57","190438.44","247239.58","224919.2","200410.54"
"Max (BQML) Value","101128.44","82693.43","82957.54","93548.43","110900.58","95423.62","100864.33","107097.37","93257.91","85413.78","94076.65","92993.8","87288.98","95159.51","102211.3","91356.3","97325.23","92439.16","106014.51","97061.12","92175.05","82957.54","134195.25","102211.3","92439.16"
"Mean (BQML) Value","78334.12","61418.52","71069.17","84216.29","88855","76618.54","80423.66","91062.08","80952.05","71833.51","70037.17","79605.07","78086.82","78156.48","85352.63","77003.83","85866.88","72102.73","91523.86","85527.18","74185.82","76072.3","96985.64","88810.8","78432.62"
"Standard Deviation (BQML) Value","7634.61","4885.7","6249.81","4254.43","9657.36","6221.06","4212.45","8725.18","5107.7","7208.15","7835.08","4961.75","3608","8488.29","5082.92","7061.28","3542.88","6212.76","5586","5878.88","7981.99","4067.44","11935.65","4196.98","4619.43"
"Total (BQML) Value","13097465.7","10431322.02","11979419.61","14121387.35","15066253.8","12868849.82","13749229.61","15546117.98","13645277.02","12182962.92","11769046.36","13348178.19","13368463.64","13077142.97","14438251.37","13069089.71","14748495.79","12390133.87","15709155.22","14573831.42","12656100.95","12792318.76","16607821.1","15108494.09","13462174.41"
"Volume (ml) Value","2.49","2.53","2.51","2.5","2.52","2.5","2.55","2.54","2.51","2.52","2.5","2.5","2.55","2.49","2.52","2.53","2.56","2.56","2.56","2.54","2.54","2.5","2.55","2.53","2.56"
