"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","3798214.78","4061884.92","3704891.69","3800564.81","3612045.54","3669978.78","3641702.01","4955666.16","4266395.65","3838115.57","3601510.05","4608565.2","3672410.78","3781696.94","3875682.19","4159960.89","3916773.59","3916770.11","4561745.52","3910878.85","4509595.02","4615772.42","3992465.68","4053593.01","4102959.7"
"Max (BQML) Value","100573.8","104641.12","94631.29","102211.3","95978.26","97061.12","103848.79","140982.92","124713.63","101128.44","96242.37","127143.46","95159.51","104112.91","102211.3","114149.16","111428.8","101683.08","126060.6","104377.02","116314.88","111164.69","100864.33","108180.23","99490.95"
"Mean (BQML) Value","75853.39","81082.45","73975.58","75904.84","72114.86","73296.77","72681.03","98940.38","85144.61","76603.78","71913.92","91998.45","73284.34","75525.31","77391.27","83035.29","78183.91","78142.05","90993.5","77989.3","84143.4","86160.91","74466.28","75559.41","76612.27"
"Standard Deviation (BQML) Value","7194.81","6791.34","5859.89","6628.67","6746.48","7748.77","8638.52","14507.49","9967.31","8975.72","6958.31","12458.51","6810.64","10014.76","5831.65","8155.57","8909.74","7146.4","11315.73","8893.97","9125.7","8957.35","7470.76","9229.52","7257.94"
"Total (BQML) Value","255137430.57","272848941.36","248868639.93","255295289","242631886.66","246523435.91","244624000.5","332886896.78","286586537.8","257817686.18","241924186.3","309571088.54","246686800.26","254027878.09","260341148.19","279436997.58","263101380.25","263101146.15","306426070.86","262705413.05","302922965.85","310055218.91","268185843.95","272291949.27","275608056.95"
"Volume (ml) Value","50.07","50.1","50.08","50.07","50.09","50.07","50.11","50.09","50.11","50.1","50.08","50.09","50.11","50.07","50.08","50.1","50.1","50.12","50.13","50.15","53.59","53.57","53.61","53.65","53.55"
