"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","1674502.86","1596989.11","1627791.99","1580882.89","1730947.67","1606701.75","1553171.43","1867364.68","1596741.93","1782497.93","1696986.82","1984509.91","1724985.77","1654404.27","1652335.97","1820071.88","1668976.5","1840428.96","1766192.07","1753235.23","1560034.46","1628052.98","1695120.38","1819995.76","1782094.64"
"Max (BQML) Value","106989.73","94472.74","77265.52","110431.17","79138.71","117314.06","83843.47","121379.91","85092.27","95416.6","118867.8","119811.66","120131.11","89782.51","118562.86","121684.84","141709.11","130760.38","96345.94","88533.71","88533.71","96041","81026.42","100106.84","125750.69"
"Mean (BQML) Value","33073.41","31778.64","32160.28","31806.77","34499.89","32330.5","31360.82","36864.45","31713.97","35470.94","33553.02","40256.04","34288.28","32916.08","32944.02","36003.2","33838.64","37082.94","35430.27","35316.75","31259.22","32020.77","33571.45","36114.85","35350.23"
"Standard Deviation (BQML) Value","10712.75","11241.28","10399.94","14111.71","10846.71","12691.18","11034.43","14900.29","11583","12589.18","14579.3","13290.84","14565.42","10156.67","11808.77","14431.25","12949.79","14654.9","10466.91","10060.66","10591.09","11600.75","9484.62","12533.86","12012.77"
"Total (BQML) Value","112481358.29","107274528.18","109343649.92","106192625.3","116272924.54","107926955.28","104331164.02","125436462.78","107257924.08","119735709.81","113991673.16","133305457.99","115872446.13","111131276.15","110992341.92","122259663.91","112110136.42","123627110.06","118640396.42","117770046.86","104792174.21","109361181.27","113866298.6","122254550.92","119708619.68"
"Volume (ml) Value","50.63","50.25","50.61","49.7","50.17","49.7","49.53","50.65","50.35","50.25","50.58","49.3","50.31","50.26","50.16","50.55","49.32","49.63","49.85","49.64","49.91","50.84","50.49","50.39","50.41"
