"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","4062027.67","3763261.12","3781386.26","3587887.64","3770221.14","4049650.78","3937660.47","4407231.47","3797388.89","4207513.22","3544455.05","3954303.82","3896503.75","3814091.9","3782860.65","3947389.72","4238246.73","4034578.47","4252715.71","4019533.85","4145222.12","4316503.82","4115863.43","4143221.23","4168141.4"
"Max (BQML) Value","131246.31","98937.38","106601.55","104809.92","116853.61","116395.75","114305.52","124179.35","109846.38","130728.73","98479.52","103515.97","132699.52","114026.82","93542.61","103695.13","133455.97","109667.21","120755.36","114942.54","111697.71","108273.73","115181.42","115579.56","117510.53"
"Mean (BQML) Value","81121.95","75121.39","75502.95","71657.25","75272.85","80879.58","78587.77","87990.83","75784.62","83976.48","70774.66","78937.76","77756.2","76172.28","75537.77","78792.24","84600.94","80492.4","84829.26","80156.06","77344.66","80574.58","76767.86","77230.09","77829.38"
"Standard Deviation (BQML) Value","11266.45","8216.1","8558.93","8219.73","11312.75","12827.23","12843.18","10659.53","10128.19","14157.3","8080.98","7938.15","12409.22","11052.13","6918.99","8405.23","11373.95","10122.74","10574.69","10382.4","9763.27","8296.49","12066.94","11977.85","10518.19"
"Total (BQML) Value","272858530.38","252789489.16","254007008.62","241009128.36","253257014.54","272027137.88","264504414.52","296046901.04","255081953.59","282631229.52","238091631.88","265622397.53","261739794.41","256203944.54","254106048.33","265157956.79","284695690.84","271014685.84","285667615.44","270004093.41","278446950.07","289952453.86","276474839.47","278312544.24","279986506.8"
"Volume (ml) Value","50.07","50.1","50.08","50.07","50.09","50.07","50.11","50.09","50.11","50.1","50.08","50.09","50.11","50.07","50.08","50.1","50.1","50.12","50.13","50.15","53.59","53.57","53.61","53.65","53.55"
