"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","1618426.18","1604332.88","1813229.09","1750142.54","1650570.75","1604257.64","1789442.81","1543856.17","1707928.44","1746618.33","1581215.15","1582524.77","1544247.12","1669265.95","1775848","1718256.95","1596819.1","1770762.76","1635144.36","1980740.95","1641946.64","1805656.82","1712038.61","1757410.79","1643822.76"
"Max (BQML) Value","46654.17","50646.61","60783.1","53718.63","54328.26","47275.75","57400.29","48494.99","54328.26","51877.81","49726.2","50036.98","47574.58","58009.91","55870.25","54639.05","46044.54","52188.6","47885.37","68146.4","50957.39","64464.75","52798.22","58320.7","44203.72"
"Mean (BQML) Value","32250.7","31863.23","36007.38","34871.71","32612.62","31724.79","35370.24","31208.38","33821.12","35159","31752.97","31781.17","31008.74","32974.63","35160.7","34104.07","31769.24","35451.66","32229.32","40131.11","33258.49","36320.43","34037.37","34883.67","32638.65"
"Standard Deviation (BQML) Value","4336.91","4970.61","7081.78","6610.96","4581.26","4736.42","6703.76","4752.31","5346.35","5269.78","3997.71","4566.32","4580.83","6598.52","5876.69","6146.29","5249.75","4522.47","4517.53","7069","5194.08","7873.5","5866","5015.44","3894.81"
"Total (BQML) Value","108714520.43","107767831.3","121800013.4","117562301.65","110873766.9","107762776.76","120202217.77","103705430.12","114726654.13","117325569.96","106214944.05","106302915.34","103731691.25","112129579.39","119289014.28","115420451.4","107263108","118947423.26","109837530.28","133052285.27","110294459.52","121291361.58","115002746.46","118050531.67","110420484.12"
"Volume (ml) Value","50.18","50.35","50.36","50.19","50.61","50.57","50.59","49.47","50.5","49.68","49.8","49.79","49.8","50.62","50.51","50.38","50.26","49.95","50.73","49.36","49.37","49.71","50.3","50.38","50.36"
