"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","12443.35","16484.48","18407.26","15638.6","23094.93","14778.53","21412.89","18451.59","19539.05","13572.99","15030.16","17901.83","13941.86","13876.02","18584.88","13324.74","14728.98","17120.9","15951.92","24102.74","25114","18275.12","15468.4","22754.76","21520.59"
"Max (BQML) Value","60185.73","38162.92","66693.4","43434.26","70415.95","39399.24","67005.88","44670.59","44358.11","50879.36","49018.09","43121.79","33190.46","32579.09","50879.36","49941.93","39399.24","51191.84","48705.61","54914.39","53976.96","52740.64","40024.19","55213.28","60797.1"
"Mean (BQML) Value","26451.16","33272.58","37064.46","31339.25","46116.39","29475","42605.68","36626.73","38785.35","28743.32","29146.09","34714.75","26973.4","26815.12","35832.44","25720.19","29065.49","35020.16","30510.77","45891.53","48926.41","34717.04","29318.81","42983.84","41350.18"
"Standard Deviation (BQML) Value","4802.62","2827.37","13830.89","2895.16","8607.46","2009.11","7061.48","3704.64","4101.07","5033.7","6975.05","2614.82","1811.67","2913.01","4074.33","6469.05","2877.55","5576.73","3863.45","3764.14","3321.91","5949.43","3594.47","4901.37","6562.55"
"Total (BQML) Value","835856.78","1107311.53","1236470.42","1050491.79","1551355.51","992717.93","1438367.88","1239448.43","1312496.3","911738","1009620.42","1202519.08","936516.6","932093.61","1248402.12","895062.66","989389.35","1150062.19","1071538.16","1619053.22","1686982.49","1227594.36","1039058.51","1528505.21","1445602.15"
"Volume (ml) Value","0.47","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.47","0.52","0.52","0.52","0.52","0.52","0.52","0.51","0.49","0.52","0.53","0.51","0.53","0.53","0.53","0.52"
