"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","7061699.89","7282252.3","7703219.07","6618921.3","8117143.33","7277538.86","6692190.94","6900696.37","7297372.29","7284242.69","7015268.09","6965995.65","7097851.08","6882296.26","7226577.67","7366036.94","6968271.57","6759245.05","7404991.25","7090757.43","6963121.58","6992402.46","7394847.04","7267159.06","7234714.02"
"Max (BQML) Value","172069.5","189632.88","162772.52","154957.03","171124.77","134044.16","139326.05","176127.55","192166.47","160303.33","169900.92","163137.52","143448.5","173529.53","183771.27","173357.77","184286.56","158134.75","156953.84","183406.25","128397.26","168118.81","170351.81","168247.64","145552.67"
"Mean (BQML) Value","78018.99","77386.7","85234.47","73278.47","89826.29","80479.34","74087.69","73324.58","80722.05","80595.93","74547.64","77039.18","75401.83","76093.48","79942.62","81459.61","73992.52","74797.98","78632.3","78394.7","77017.03","74266.59","81774.45","80387.31","80014.71"
"Standard Deviation (BQML) Value","19990.49","21410.78","20207.39","15772.21","18099.2","16340.71","14153.33","18026.08","21081.1","19488.08","19220.44","18727.28","16278.87","17937.38","20263.55","20865.51","18725.02","18334.29","16727","20611.19","15809.8","19505.44","19604.29","17603.19","17287.59"
"Total (BQML) Value","474355472.5","489170636.86","517448231.65","444612712.43","545252760.71","488854020.7","449534452.68","463540385.01","490186291.53","489304336.81","471236509.73","467926732.72","476783855.67","462304394.99","485430805.23","494798700.88","468079613.54","454038677.33","497415378.28","476307353.99","467733672.82","469700557.5","496733961.58","488156778.39","485977348.35"
"Volume (ml) Value","90.51","94.1","90.38","90.33","90.36","90.43","90.33","94.11","90.4","90.38","94.1","90.42","94.13","90.45","90.4","90.43","94.18","90.37","94.17","90.45","90.41","94.15","90.43","90.4","90.42"
